GEN_BLD_YRS_1,GEN_BLD_YRS_2,BuildGen
MISC_natural_gas_internal_combustion_engine_1,1999,3.2
MISC_natural_gas_internal_combustion_engine_1,2001,2.0
MISC_natural_gas_internal_combustion_engine_1,2006,8.3
MISC_natural_gas_internal_combustion_engine_1,2011,2.0
MISC_natural_gas_internal_combustion_engine_1,2013,2.5
MISC_natural_gas_internal_combustion_engine_1,2017,1.0
MISC_natural_gas_internal_combustion_engine_1,2020,0.9
MISC_natural_gas_internal_combustion_engine_1,2022,4.7
MISC_natural_gas_steam_turbine_1,1938,5.0
MISC_natural_gas_steam_turbine_1,1939,4.1
MISC_natural_gas_steam_turbine_1,1940,6.0
MISC_natural_gas_steam_turbine_1,1947,11.0
MISC_natural_gas_steam_turbine_1,1948,14.0
MISC_natural_gas_steam_turbine_1,1951,3.0
MISC_natural_gas_steam_turbine_1,1958,101.0
MISC_natural_gas_steam_turbine_1,1959,7.5
MISC_natural_gas_steam_turbine_1,1961,105.1
MISC_natural_gas_steam_turbine_1,1962,7.5
MISC_natural_gas_steam_turbine_1,1969,10.6
MISC_natural_gas_steam_turbine_1,1970,35.0
MISC_natural_gas_steam_turbine_1,1973,424.1
MISC_natural_gas_steam_turbine_1,1974,12.3
MISC_natural_gas_steam_turbine_1,1984,7.4
MISC_natural_gas_steam_turbine_1,1986,19.4
MISC_natural_gas_steam_turbine_1,1988,13.4
MISC_natural_gas_steam_turbine_1,1989,62.0
MISC_natural_gas_steam_turbine_1,1995,30.8
MISC_natural_gas_steam_turbine_1,1997,19.0
MISC_natural_gas_steam_turbine_1,1999,3.0
MISC_natural_gas_steam_turbine_1,2004,27.3
MISC_natural_gas_steam_turbine_1,2009,3.4
MISC_natural_gas_steam_turbine_1,2017,4.2
MISC_natural_gas_steam_turbine_1,2020,6.1
MISC_natural_gas_steam_turbine_1,2023,8.0
MISC_nuclear_1,1984,1295.0
MISC_nuclear_1,1987,1078.0
MISC_onshore_wind_turbine_1,2005,54.7
MISC_onshore_wind_turbine_1,2007,56.7
MISC_onshore_wind_turbine_1,2008,236.3
MISC_onshore_wind_turbine_1,2009,352.5
MISC_onshore_wind_turbine_1,2010,150.0
MISC_onshore_wind_turbine_1,2011,302.3
MISC_onshore_wind_turbine_1,2012,400.0
MISC_onshore_wind_turbine_1,2015,98.0
MISC_onshore_wind_turbine_1,2016,379.8
MISC_onshore_wind_turbine_1,2017,678.1
MISC_onshore_wind_turbine_1,2018,200.4
MISC_onshore_wind_turbine_1,2019,185.0
MISC_onshore_wind_turbine_1,2020,1775.1
MISC_onshore_wind_turbine_1,2021,921.4
MISC_onshore_wind_turbine_1,2022,121.3
MISC_onshore_wind_turbine_1,2023,471.0
MISC_onshore_wind_turbine_1,2024,54.4
MISC_petroleum_liquids_1,1935,0.2
MISC_petroleum_liquids_1,1936,0.6
MISC_petroleum_liquids_1,1939,0.2
MISC_petroleum_liquids_1,1940,0.4
MISC_petroleum_liquids_1,1941,0.2
MISC_petroleum_liquids_1,1945,0.2
MISC_petroleum_liquids_1,1946,1.8
MISC_petroleum_liquids_1,1948,2.9
MISC_petroleum_liquids_1,1950,3.1
MISC_petroleum_liquids_1,1951,3.3000000000000003
MISC_petroleum_liquids_1,1952,0.7
MISC_petroleum_liquids_1,1953,1.6
MISC_petroleum_liquids_1,1954,0.2
MISC_petroleum_liquids_1,1955,0.6
MISC_petroleum_liquids_1,1956,2.5
MISC_petroleum_liquids_1,1957,3.3
MISC_petroleum_liquids_1,1958,3.6
MISC_petroleum_liquids_1,1959,3.5
MISC_petroleum_liquids_1,1960,1.1
MISC_petroleum_liquids_1,1961,2.0
MISC_petroleum_liquids_1,1962,0.9
MISC_petroleum_liquids_1,1963,6.7
MISC_petroleum_liquids_1,1964,5.5
MISC_petroleum_liquids_1,1965,4.4
MISC_petroleum_liquids_1,1966,5.8
MISC_petroleum_liquids_1,1967,16.0
MISC_petroleum_liquids_1,1968,7.2
MISC_petroleum_liquids_1,1969,1.0
MISC_petroleum_liquids_1,1970,20.3
MISC_petroleum_liquids_1,1971,18.7
MISC_petroleum_liquids_1,1972,16.4
MISC_petroleum_liquids_1,1973,115.9
MISC_petroleum_liquids_1,1974,154.99999999999997
MISC_petroleum_liquids_1,1975,11.2
MISC_petroleum_liquids_1,1976,44.0
MISC_petroleum_liquids_1,1977,4.9
MISC_petroleum_liquids_1,1978,211.0
MISC_petroleum_liquids_1,1979,4.0
MISC_petroleum_liquids_1,1980,4.7
MISC_petroleum_liquids_1,1981,3.0
MISC_petroleum_liquids_1,1982,5.7
MISC_petroleum_liquids_1,1983,6.3
MISC_petroleum_liquids_1,1984,1.3
MISC_petroleum_liquids_1,1985,6.5
MISC_petroleum_liquids_1,1986,2.6
MISC_petroleum_liquids_1,1987,2.0
MISC_petroleum_liquids_1,1989,5.0
MISC_petroleum_liquids_1,1990,1.0
MISC_petroleum_liquids_1,1992,15.799999999999999
MISC_petroleum_liquids_1,1993,9.899999999999999
MISC_petroleum_liquids_1,1994,4.4
MISC_petroleum_liquids_1,1995,4.8
MISC_petroleum_liquids_1,1996,22.500000000000004
MISC_petroleum_liquids_1,1997,3.5
MISC_petroleum_liquids_1,1998,5.1
MISC_petroleum_liquids_1,1999,8.600000000000001
MISC_petroleum_liquids_1,2000,39.599999999999994
MISC_petroleum_liquids_1,2001,13.900000000000002
MISC_petroleum_liquids_1,2002,54.7
MISC_petroleum_liquids_1,2003,34.2
MISC_petroleum_liquids_1,2004,34.6
MISC_petroleum_liquids_1,2005,4.8
MISC_petroleum_liquids_1,2006,7.8
MISC_petroleum_liquids_1,2007,9.0
MISC_petroleum_liquids_1,2008,9.3
MISC_petroleum_liquids_1,2009,0.6
MISC_petroleum_liquids_1,2010,3.0
MISC_petroleum_liquids_1,2011,11.8
MISC_petroleum_liquids_1,2012,10.899999999999999
MISC_petroleum_liquids_1,2013,6.300000000000001
MISC_petroleum_liquids_1,2014,2.5
MISC_petroleum_liquids_1,2019,4.8
MISC_small_hydroelectric_1,1923,4.0
MISC_small_hydroelectric_1,1925,9.6
MISC_small_hydroelectric_1,1930,3.0
MISC_small_hydroelectric_1,1984,27.0
MISC_solar_photovoltaic_1,2011,2.0
MISC_solar_photovoltaic_1,2012,7.5
MISC_solar_photovoltaic_1,2013,42.6
MISC_solar_photovoltaic_1,2014,44.1
MISC_solar_photovoltaic_1,2015,39.50000000000001
MISC_solar_photovoltaic_1,2016,29.299999999999997
MISC_solar_photovoltaic_1,2017,25.1
MISC_solar_photovoltaic_1,2018,13.6
MISC_solar_photovoltaic_1,2019,20.800000000000004
MISC_solar_photovoltaic_1,2020,44.0
MISC_solar_photovoltaic_1,2021,545.5000000000001
MISC_solar_photovoltaic_1,2022,236.70000000000002
MISC_solar_photovoltaic_1,2023,448.0999999999999
MISC_solar_photovoltaic_1,2024,1223.3
MISC_solar_photovoltaic_1,2025,1200.0
MISE_batteries_1,2018,1.0
MISE_batteries_1,2021,0.3
MISE_biomass_1,1978,6.4
MISE_biomass_1,1979,15.7
MISE_biomass_1,1981,1.6
MISE_biomass_1,1982,1.6
MISE_biomass_1,1984,7.199999999999999
MISE_biomass_1,1985,2.7
MISE_biomass_1,1986,21.799999999999997
MISE_biomass_1,1987,0.8
MISE_biomass_1,1988,25.200000000000006
MISE_biomass_1,1989,16.3
MISE_biomass_1,1990,0.8
MISE_biomass_1,1992,38.0
MISE_biomass_1,1993,2.4000000000000004
MISE_biomass_1,1995,40.3
MISE_biomass_1,1996,1.6
MISE_biomass_1,1997,2.6
MISE_biomass_1,1999,10.0
MISE_biomass_1,2000,6.0
MISE_biomass_1,2001,6.4
MISE_biomass_1,2002,20.8
MISE_biomass_1,2004,3.2
MISE_biomass_1,2006,1.5
MISE_biomass_1,2008,2.4000000000000004
MISE_biomass_1,2009,1.5
MISE_biomass_1,2010,1.6
MISE_biomass_1,2011,1.6
MISE_biomass_1,2012,5.8
MISE_biomass_1,2020,38.0
MISE_biomass_2,1978,6.4
MISE_biomass_2,1979,15.7
MISE_biomass_2,1981,1.6
MISE_biomass_2,1982,9.6
MISE_biomass_2,1984,9.6
MISE_biomass_2,1985,4.9
MISE_biomass_2,1986,21.799999999999997
MISE_biomass_2,1987,0.8
MISE_biomass_2,1988,28.40000000000001
MISE_biomass_2,1989,16.3
MISE_biomass_2,1990,0.8
MISE_biomass_2,1991,0.8
MISE_biomass_2,1992,38.0
MISE_biomass_2,1993,2.4000000000000004
MISE_biomass_2,1995,40.3
MISE_biomass_2,1996,2.4000000000000004
MISE_biomass_2,1997,4.2
MISE_biomass_2,1999,10.0
MISE_biomass_2,2000,6.0
MISE_biomass_2,2001,6.4
MISE_biomass_2,2002,23.8
MISE_biomass_2,2004,6.199999999999999
MISE_biomass_2,2006,1.5
MISE_biomass_2,2008,2.4000000000000004
MISE_biomass_2,2009,1.5
MISE_biomass_2,2010,1.6
MISE_biomass_2,2011,1.6
MISE_biomass_2,2012,5.8
MISE_biomass_2,2020,38.0
MISE_conventional_hydroelectric_1,1929,0.1
MISE_conventional_hydroelectric_1,1931,32.4
MISE_conventional_steam_coal_1,1960,1458.0
MISE_conventional_steam_coal_1,1963,1270.0
MISE_conventional_steam_coal_1,1971,758.0
MISE_conventional_steam_coal_1,1973,1566.0
MISE_conventional_steam_coal_1,1974,762.0
MISE_conventional_steam_coal_1,1979,0.9
MISE_conventional_steam_coal_1,1990,1.4
MISE_hydroelectric_pumped_storage_1,1973,2047.0
MISE_natural_gas_fired_combined_cycle_1,1989,618.0
MISE_natural_gas_fired_combined_cycle_1,1990,1408.0
MISE_natural_gas_fired_combined_cycle_1,1998,13.4
MISE_natural_gas_fired_combined_cycle_1,2002,1135.0
MISE_natural_gas_fired_combined_cycle_1,2004,1174.0
MISE_natural_gas_fired_combined_cycle_1,2022,1169.0
MISE_natural_gas_fired_combined_cycle_1,2025,500.0
MISE_natural_gas_fired_combined_cycle_2,1975,23.0
MISE_natural_gas_fired_combined_cycle_2,1986,11.5
MISE_natural_gas_fired_combined_cycle_2,1990,37.0
MISE_natural_gas_fired_combined_cycle_2,1992,5.0
MISE_natural_gas_fired_combined_cycle_2,1995,156.0
MISE_natural_gas_fired_combined_cycle_2,1997,11.2
MISE_natural_gas_fired_combined_cycle_2,1999,0.9
MISE_natural_gas_fired_combined_cycle_2,2013,100.2
MISE_natural_gas_fired_combined_cycle_2,2017,149.1
MISE_natural_gas_fired_combined_cycle_2,2019,33.7
MISE_natural_gas_fired_combined_cycle_2,2022,216.1
MISE_natural_gas_fired_combustion_turbine_1,1992,78.0
MISE_natural_gas_fired_combustion_turbine_1,1999,756.0
MISE_natural_gas_fired_combustion_turbine_1,2000,242.5
MISE_natural_gas_fired_combustion_turbine_1,2001,760.0
MISE_natural_gas_fired_combustion_turbine_1,2002,1535.0
MISE_natural_gas_fired_combustion_turbine_1,2016,440.0
MISE_natural_gas_fired_combustion_turbine_2,1966,102.0
MISE_natural_gas_fired_combustion_turbine_2,1967,60.0
MISE_natural_gas_fired_combustion_turbine_2,1968,23.0
MISE_natural_gas_fired_combustion_turbine_2,1970,42.0
MISE_natural_gas_fired_combustion_turbine_2,1971,24.0
MISE_natural_gas_fired_combustion_turbine_2,1972,25.5
MISE_natural_gas_fired_combustion_turbine_2,1989,3.2
MISE_natural_gas_fired_combustion_turbine_2,1990,3.9
MISE_natural_gas_fired_combustion_turbine_2,1995,21.0
MISE_natural_gas_fired_combustion_turbine_2,1999,236.0
MISE_natural_gas_fired_combustion_turbine_2,2000,60.099999999999994
MISE_natural_gas_fired_combustion_turbine_2,2001,108.6
MISE_natural_gas_fired_combustion_turbine_2,2002,58.9
MISE_natural_gas_fired_combustion_turbine_2,2006,14.3
MISE_natural_gas_fired_combustion_turbine_2,2013,3.7
MISE_natural_gas_fired_combustion_turbine_2,2016,11.6
MISE_natural_gas_fired_combustion_turbine_2,2018,6.8
MISE_natural_gas_fired_combustion_turbine_2,2022,57.1
MISE_natural_gas_internal_combustion_engine_1,1948,1.4
MISE_natural_gas_internal_combustion_engine_1,1957,2.0
MISE_natural_gas_internal_combustion_engine_1,1963,1.6
MISE_natural_gas_internal_combustion_engine_1,1964,1.4
MISE_natural_gas_internal_combustion_engine_1,1966,1.5
MISE_natural_gas_internal_combustion_engine_1,1967,1.2
MISE_natural_gas_internal_combustion_engine_1,1971,5.0
MISE_natural_gas_internal_combustion_engine_1,1973,7.5
MISE_natural_gas_internal_combustion_engine_1,1974,6.2
MISE_natural_gas_internal_combustion_engine_1,1976,6.0
MISE_natural_gas_internal_combustion_engine_1,1978,5.6
MISE_natural_gas_internal_combustion_engine_1,1980,12.1
MISE_natural_gas_internal_combustion_engine_1,1984,6.5
MISE_natural_gas_internal_combustion_engine_1,1990,3.2
MISE_natural_gas_internal_combustion_engine_1,1993,15.0
MISE_natural_gas_internal_combustion_engine_1,1999,0.8
MISE_natural_gas_internal_combustion_engine_1,2002,2.0
MISE_natural_gas_internal_combustion_engine_1,2006,10.5
MISE_natural_gas_internal_combustion_engine_1,2015,12.899999999999999
MISE_natural_gas_internal_combustion_engine_1,2020,7.7
MISE_natural_gas_internal_combustion_engine_1,2021,5.0
MISE_natural_gas_internal_combustion_engine_1,2022,27.0
MISE_natural_gas_steam_turbine_1,1948,1.2
MISE_natural_gas_steam_turbine_1,1950,19.5
MISE_natural_gas_steam_turbine_1,1951,1.2
MISE_natural_gas_steam_turbine_1,1957,7.5
MISE_natural_gas_steam_turbine_1,1965,12.5
MISE_natural_gas_steam_turbine_1,1966,12.5
MISE_natural_gas_steam_turbine_1,1968,2.0
MISE_natural_gas_steam_turbine_1,1969,5.0
MISE_natural_gas_steam_turbine_1,1974,15.0
MISE_natural_gas_steam_turbine_1,1975,602.0
MISE_natural_gas_steam_turbine_1,1976,46.5
MISE_natural_gas_steam_turbine_1,1977,467.0
MISE_natural_gas_steam_turbine_1,1979,785.0
MISE_natural_gas_steam_turbine_1,1987,1.0
MISE_natural_gas_steam_turbine_1,1992,1.5
MISE_natural_gas_steam_turbine_1,1993,21.0
MISE_natural_gas_steam_turbine_1,1998,2.1
MISE_natural_gas_steam_turbine_1,2000,1.2
MISE_natural_gas_steam_turbine_1,2006,25.0
MISE_natural_gas_steam_turbine_1,2017,2.2
MISE_natural_gas_steam_turbine_1,2018,3.8
MISE_nuclear_1,1988,1161.0
MISE_onshore_wind_turbine_1,2001,1.8
MISE_onshore_wind_turbine_1,2008,121.8
MISE_onshore_wind_turbine_1,2009,59.0
MISE_onshore_wind_turbine_1,2011,192.0
MISE_onshore_wind_turbine_1,2012,582.1999999999999
MISE_onshore_wind_turbine_1,2013,175.1
MISE_onshore_wind_turbine_1,2014,368.2
MISE_onshore_wind_turbine_1,2016,108.80000000000001
MISE_onshore_wind_turbine_1,2017,249.0
MISE_onshore_wind_turbine_1,2018,44.0
MISE_onshore_wind_turbine_1,2019,285.20000000000005
MISE_onshore_wind_turbine_1,2020,448.6
MISE_onshore_wind_turbine_1,2021,533.5
MISE_onshore_wind_turbine_1,2023,537.1
MISE_petroleum_liquids_1,1938,1.9
MISE_petroleum_liquids_1,1945,0.6
MISE_petroleum_liquids_1,1947,1.8
MISE_petroleum_liquids_1,1949,2.0
MISE_petroleum_liquids_1,1950,0.8
MISE_petroleum_liquids_1,1951,0.9
MISE_petroleum_liquids_1,1952,1.0
MISE_petroleum_liquids_1,1958,1.3
MISE_petroleum_liquids_1,1961,1.0
MISE_petroleum_liquids_1,1966,153.4
MISE_petroleum_liquids_1,1967,11.6
MISE_petroleum_liquids_1,1968,28.0
MISE_petroleum_liquids_1,1969,28.0
MISE_petroleum_liquids_1,1970,33.0
MISE_petroleum_liquids_1,1971,84.7
MISE_petroleum_liquids_1,1979,1.1
MISE_petroleum_liquids_1,1981,14.0
MISE_petroleum_liquids_1,1982,0.6
MISE_petroleum_liquids_1,1984,2.2
MISE_petroleum_liquids_1,1985,3.7
MISE_petroleum_liquids_1,1987,1.5
MISE_petroleum_liquids_1,1988,1.2
MISE_petroleum_liquids_1,1990,6.5
MISE_petroleum_liquids_1,1992,1.0
MISE_petroleum_liquids_1,1993,2.5
MISE_petroleum_liquids_1,1995,1.7
MISE_petroleum_liquids_1,1996,2.4000000000000004
MISE_petroleum_liquids_1,1999,2.0
MISE_petroleum_liquids_1,2000,6.5
MISE_petroleum_liquids_1,2001,3.3
MISE_petroleum_liquids_1,2002,4.0
MISE_petroleum_liquids_1,2003,2.6
MISE_petroleum_liquids_1,2005,6.6
MISE_petroleum_liquids_1,2006,4.5
MISE_petroleum_liquids_1,2007,7.7
MISE_small_hydroelectric_1,1907,4.6
MISE_small_hydroelectric_1,1911,7.0
MISE_small_hydroelectric_1,1912,7.0
MISE_small_hydroelectric_1,1913,4.4
MISE_small_hydroelectric_1,1915,0.7
MISE_small_hydroelectric_1,1916,1.6
MISE_small_hydroelectric_1,1918,9.9
MISE_small_hydroelectric_1,1919,0.4
MISE_small_hydroelectric_1,1922,3.2
MISE_small_hydroelectric_1,1924,3.0
MISE_small_hydroelectric_1,1925,5.199999999999999
MISE_small_hydroelectric_1,1928,0.1
MISE_small_hydroelectric_1,1935,0.8999999999999999
MISE_small_hydroelectric_1,1945,0.8
MISE_small_hydroelectric_1,1949,1.6
MISE_small_hydroelectric_1,1984,2.5
MISE_small_hydroelectric_1,1986,1.6
MISE_small_hydroelectric_1,1988,1.6
MISE_small_hydroelectric_1,1990,7.0
MISE_small_hydroelectric_1,2005,0.2
MISE_solar_photovoltaic_1,2015,2.8
MISE_solar_photovoltaic_1,2016,6.1000000000000005
MISE_solar_photovoltaic_1,2017,61.5
MISE_solar_photovoltaic_1,2018,24.0
MISE_solar_photovoltaic_1,2019,1.8
MISE_solar_photovoltaic_1,2020,108.0
MISE_solar_photovoltaic_1,2021,120.8
MISE_solar_photovoltaic_1,2022,354.0
MISE_solar_photovoltaic_1,2023,212.5
MISE_solar_photovoltaic_1,2024,40.0
MISE_solar_photovoltaic_1,2025,250.0
MISS_batteries_1,2016,0.5
MISS_batteries_1,2022,10.0
MISS_biomass_1,1954,9.5
MISS_biomass_1,1957,15.6
MISS_biomass_1,1964,25.0
MISS_biomass_1,1965,33.0
MISS_biomass_1,1966,16.5
MISS_biomass_1,1967,71.6
MISS_biomass_1,1968,81.5
MISS_biomass_1,1969,61.5
MISS_biomass_1,1972,50.8
MISS_biomass_1,1977,48.0
MISS_biomass_1,1979,35.3
MISS_biomass_1,1981,107.0
MISS_biomass_1,1984,11.1
MISS_biomass_1,1986,18.0
MISS_biomass_1,1993,3.4
MISS_biomass_1,1996,4.0
MISS_biomass_1,1999,34.8
MISS_biomass_1,2007,0.8
MISS_biomass_1,2009,1.3
MISS_biomass_1,2014,46.5
MISS_biomass_2,1954,9.5
MISS_biomass_2,1957,15.6
MISS_biomass_2,1958,49.4
MISS_biomass_2,1962,13.0
MISS_biomass_2,1965,33.0
MISS_biomass_2,1966,16.5
MISS_biomass_2,1967,72.3
MISS_biomass_2,1968,81.5
MISS_biomass_2,1969,61.5
MISS_biomass_2,1972,50.8
MISS_biomass_2,1977,28.0
MISS_biomass_2,1979,35.3
MISS_biomass_2,1981,107.0
MISS_biomass_2,1986,18.0
MISS_biomass_2,1999,34.8
MISS_biomass_2,2008,62.0
MISS_biomass_2,2014,46.5
MISS_conventional_hydroelectric_1,1932,61.7
MISS_conventional_hydroelectric_1,1955,75.0
MISS_conventional_hydroelectric_1,1965,52.0
MISS_conventional_hydroelectric_1,1969,80.0
MISS_conventional_hydroelectric_1,1988,42.4
MISS_conventional_hydroelectric_1,1990,192.0
MISS_conventional_hydroelectric_1,1999,35.0
MISS_conventional_hydroelectric_1,2022,45.0
MISS_conventional_steam_coal_1,1980,817.7
MISS_conventional_steam_coal_1,1981,1372.7
MISS_conventional_steam_coal_1,1983,1381.7
MISS_conventional_steam_coal_1,1984,842.0
MISS_conventional_steam_coal_1,2010,680.0
MISS_conventional_steam_coal_2,1982,1017.0
MISS_natural_gas_fired_combined_cycle_1,1948,5.0
MISS_natural_gas_fired_combined_cycle_1,1961,113.6
MISS_natural_gas_fired_combined_cycle_1,1966,243.1
MISS_natural_gas_fired_combined_cycle_1,1987,98.0
MISS_natural_gas_fired_combined_cycle_1,2000,566.0999999999999
MISS_natural_gas_fired_combined_cycle_1,2001,1552.6
MISS_natural_gas_fired_combined_cycle_1,2002,4925.0
MISS_natural_gas_fired_combined_cycle_1,2003,4164.0
MISS_natural_gas_fired_combined_cycle_1,2005,473.8
MISS_natural_gas_fired_combined_cycle_1,2006,227.5
MISS_natural_gas_fired_combined_cycle_1,2014,957.3
MISS_natural_gas_fired_combined_cycle_1,2019,1000.0
MISS_natural_gas_fired_combined_cycle_1,2020,1000.0
MISS_natural_gas_fired_combined_cycle_1,2021,1000.0
MISS_natural_gas_fired_combined_cycle_1,2023,924.0
MISS_natural_gas_fired_combined_cycle_1,2024,97.8
MISS_natural_gas_fired_combined_cycle_1,2026,1217.2
MISS_natural_gas_fired_combined_cycle_2,1945,5.6
MISS_natural_gas_fired_combined_cycle_2,1954,13.0
MISS_natural_gas_fired_combined_cycle_2,1957,10.7
MISS_natural_gas_fired_combined_cycle_2,1958,57.0
MISS_natural_gas_fired_combined_cycle_2,1961,7.5
MISS_natural_gas_fired_combined_cycle_2,1962,88.6
MISS_natural_gas_fired_combined_cycle_2,1965,15.0
MISS_natural_gas_fired_combined_cycle_2,1966,94.0
MISS_natural_gas_fired_combined_cycle_2,1968,16.7
MISS_natural_gas_fired_combined_cycle_2,1969,49.0
MISS_natural_gas_fired_combined_cycle_2,1970,118.0
MISS_natural_gas_fired_combined_cycle_2,1971,23.0
MISS_natural_gas_fired_combined_cycle_2,1978,87.0
MISS_natural_gas_fired_combined_cycle_2,1979,65.0
MISS_natural_gas_fired_combined_cycle_2,1983,38.0
MISS_natural_gas_fired_combined_cycle_2,1996,122.8
MISS_natural_gas_fired_combined_cycle_2,1997,136.0
MISS_natural_gas_fired_combined_cycle_2,2001,232.0
MISS_natural_gas_fired_combined_cycle_2,2002,496.6
MISS_natural_gas_fired_combined_cycle_2,2004,933.0
MISS_natural_gas_fired_combined_cycle_2,2011,185.6
MISS_natural_gas_fired_combined_cycle_2,2012,167.0
MISS_natural_gas_fired_combined_cycle_2,2016,66.0
MISS_natural_gas_fired_combustion_turbine_1,1969,17.0
MISS_natural_gas_fired_combustion_turbine_1,1970,16.0
MISS_natural_gas_fired_combustion_turbine_1,1973,83.2
MISS_natural_gas_fired_combustion_turbine_1,1974,24.0
MISS_natural_gas_fired_combustion_turbine_1,1977,63.0
MISS_natural_gas_fired_combustion_turbine_1,1978,63.0
MISS_natural_gas_fired_combustion_turbine_1,1980,71.3
MISS_natural_gas_fired_combustion_turbine_1,1984,22.0
MISS_natural_gas_fired_combustion_turbine_1,1985,37.7
MISS_natural_gas_fired_combustion_turbine_1,1986,157.2
MISS_natural_gas_fired_combustion_turbine_1,1988,35.8
MISS_natural_gas_fired_combustion_turbine_1,1990,125.4
MISS_natural_gas_fired_combustion_turbine_1,1991,4.0
MISS_natural_gas_fired_combustion_turbine_1,1992,71.0
MISS_natural_gas_fired_combustion_turbine_1,1995,5.2
MISS_natural_gas_fired_combustion_turbine_1,1996,37.0
MISS_natural_gas_fired_combustion_turbine_1,1997,353.0
MISS_natural_gas_fired_combustion_turbine_1,1998,43.2
MISS_natural_gas_fired_combustion_turbine_1,1999,88.0
MISS_natural_gas_fired_combustion_turbine_1,2000,201.0
MISS_natural_gas_fired_combustion_turbine_1,2001,987.6
MISS_natural_gas_fired_combustion_turbine_1,2002,704.4000000000001
MISS_natural_gas_fired_combustion_turbine_1,2003,132.5
MISS_natural_gas_fired_combustion_turbine_1,2004,111.5
MISS_natural_gas_fired_combustion_turbine_1,2005,179.4
MISS_natural_gas_fired_combustion_turbine_1,2006,178.0
MISS_natural_gas_fired_combustion_turbine_1,2007,49.0
MISS_natural_gas_fired_combustion_turbine_1,2011,50.0
MISS_natural_gas_fired_combustion_turbine_1,2016,39.0
MISS_natural_gas_fired_combustion_turbine_1,2018,8.2
MISS_natural_gas_fired_combustion_turbine_1,2019,48.0
MISS_natural_gas_fired_combustion_turbine_1,2020,430.90000000000003
MISS_natural_gas_fired_combustion_turbine_2,1969,17.0
MISS_natural_gas_fired_combustion_turbine_2,1970,16.0
MISS_natural_gas_fired_combustion_turbine_2,1973,30.5
MISS_natural_gas_fired_combustion_turbine_2,1974,24.0
MISS_natural_gas_fired_combustion_turbine_2,1977,63.0
MISS_natural_gas_fired_combustion_turbine_2,1978,63.0
MISS_natural_gas_fired_combustion_turbine_2,1980,71.3
MISS_natural_gas_fired_combustion_turbine_2,1984,22.0
MISS_natural_gas_fired_combustion_turbine_2,1985,37.7
MISS_natural_gas_fired_combustion_turbine_2,1986,157.2
MISS_natural_gas_fired_combustion_turbine_2,1988,35.8
MISS_natural_gas_fired_combustion_turbine_2,1990,126.5
MISS_natural_gas_fired_combustion_turbine_2,1991,4.0
MISS_natural_gas_fired_combustion_turbine_2,1992,71.0
MISS_natural_gas_fired_combustion_turbine_2,1993,38.0
MISS_natural_gas_fired_combustion_turbine_2,1995,4.7
MISS_natural_gas_fired_combustion_turbine_2,1996,37.0
MISS_natural_gas_fired_combustion_turbine_2,1997,353.0
MISS_natural_gas_fired_combustion_turbine_2,1998,43.2
MISS_natural_gas_fired_combustion_turbine_2,1999,86.5
MISS_natural_gas_fired_combustion_turbine_2,2000,238.3
MISS_natural_gas_fired_combustion_turbine_2,2001,987.6
MISS_natural_gas_fired_combustion_turbine_2,2002,704.4000000000001
MISS_natural_gas_fired_combustion_turbine_2,2003,273.5
MISS_natural_gas_fired_combustion_turbine_2,2004,276.5
MISS_natural_gas_fired_combustion_turbine_2,2005,413.5
MISS_natural_gas_fired_combustion_turbine_2,2006,167.7
MISS_natural_gas_fired_combustion_turbine_2,2007,49.0
MISS_natural_gas_fired_combustion_turbine_2,2011,50.0
MISS_natural_gas_fired_combustion_turbine_2,2012,32.8
MISS_natural_gas_fired_combustion_turbine_2,2016,39.0
MISS_natural_gas_fired_combustion_turbine_2,2018,8.2
MISS_natural_gas_fired_combustion_turbine_2,2019,48.0
MISS_natural_gas_fired_combustion_turbine_2,2020,560.6
MISS_natural_gas_internal_combustion_engine_1,1951,1.2
MISS_natural_gas_internal_combustion_engine_1,1953,0.6
MISS_natural_gas_internal_combustion_engine_1,1957,1.9
MISS_natural_gas_internal_combustion_engine_1,1965,1.8
MISS_natural_gas_internal_combustion_engine_1,1971,1.5
MISS_natural_gas_internal_combustion_engine_1,2011,17.0
MISS_natural_gas_internal_combustion_engine_1,2016,60.2
MISS_natural_gas_internal_combustion_engine_1,2019,1.2000000000000002
MISS_natural_gas_internal_combustion_engine_1,2020,24.999999999999993
MISS_natural_gas_internal_combustion_engine_1,2021,4.3999999999999995
MISS_natural_gas_steam_turbine_1,1967,505.6
MISS_natural_gas_steam_turbine_1,1974,206.6
MISS_natural_gas_steam_turbine_1,1975,1359.5
MISS_natural_gas_steam_turbine_1,1976,1287.7
MISS_natural_gas_steam_turbine_1,1979,965.3
MISS_natural_gas_steam_turbine_1,1981,755.6
MISS_natural_gas_steam_turbine_1,1982,570.0
MISS_natural_gas_steam_turbine_1,1983,749.7
MISS_natural_gas_steam_turbine_1,1984,506.9
MISS_natural_gas_steam_turbine_1,1985,725.0
MISS_natural_gas_steam_turbine_2,1949,4.5
MISS_natural_gas_steam_turbine_2,1950,80.0
MISS_natural_gas_steam_turbine_2,1953,58.0
MISS_natural_gas_steam_turbine_2,1957,1.5
MISS_natural_gas_steam_turbine_2,1958,34.0
MISS_natural_gas_steam_turbine_2,1962,28.0
MISS_natural_gas_steam_turbine_2,1966,142.0
MISS_natural_gas_steam_turbine_2,1967,40.0
