gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
OffShoreWind_Class12_Moderate_floating_0,Wind,2050,0.0012626661623687558,0.0,0.0,0.0005142248757058396,196.57365525715142,36.48618970136,184.57756444608626,0.2810753984066137,0.0,0.0
OffShoreWind_Class12_Moderate_floating_1,Wind,2030,0.0002727681718122194,0.0,0.0,9.6713347373877e-05,39.69376582957619,7.722270647761957,173.8327318847911,0.3228454369373484,0.0,0.0
OffShoreWind_Class12_Moderate_floating_1,Wind,2040,0.00036583702439305375,0.0,0.0,0.00013805083715432754,54.89318281050457,10.633446238963005,179.11426312899934,0.3033444028747666,0.0,0.0
OffShoreWind_Class12_Moderate_floating_1,Wind,2050,0.0007215933558506631,0.0,0.0,0.0002703601611774933,102.06750420876534,19.152639152881868,167.98955031777518,0.30551828232664496,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_0,Wind,2030,0.0008152545970418816,0.0,0.0,0.0003069554007414968,86.14776101537815,28.308347922583064,140.39308622516276,0.30402223825016383,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_0,Wind,2040,0.0013911771028547585,0.0,0.0,0.0005087791760611704,136.9193799000344,44.54573127138479,130.4399783457078,0.3129972112296567,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_0,Wind,2050,0.00301428427766174,0.0,0.0,0.0010913327160381472,277.556832795141,87.01542560159112,120.94820024060257,0.31616544925262724,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,Wind,2030,0.00031091484403131025,0.0,0.0,0.00013181475649253543,35.973154857370396,12.156352288011096,154.7996439196537,0.27000064400827256,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,Wind,2040,0.0006162481836190052,0.0,0.0,0.00022691117342548824,60.027280409568654,19.807184380906246,129.54920908916216,0.3108759641271333,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,Wind,2050,0.0012866475191200724,0.0,0.0,0.00046819355461590707,117.98321949062824,37.39733312800445,120.76388467674207,0.3145730628568382,0.0,0.0
Offshore Wind Turbine,Wind,2030,82.10245576871279,0.0,0.0,29.3,0.0,3266832.8000000003,39.78970871715276,0.32075682190954685,0.0,0.0
Offshore Wind Turbine,Wind,2040,90.61312585476352,0.0,0.0,29.3,0.0,3266832.8000000003,36.0525339919974,0.35400619872249434,0.0,0.0
Onshore Wind Turbine,Wind,2030,365948.3492654428,0.0,0.0,154352.3,0.0,6637148900.0,18.136846124111642,0.271390137980909,0.0,0.0
Onshore Wind Turbine,Wind,2040,288392.1023969966,0.0,0.0,122207.9,0.0,5254939700.0,18.221510423909333,0.27012915272394566,0.0,0.0
Onshore Wind Turbine,Wind,2050,119513.859380619,0.0,0.0,51818.200000000004,0.0,2228182600.0,18.64371723536972,0.2640117906756893,0.0,0.0
Petroleum Liquids,Distillate,2030,43.05170384349991,299037.1034573054,42527.226293672386,6386.099999999999,0.0,134108100.0,3121.993442862321,0.0007716884565564716,0.0,0.0
Petroleum Liquids,Distillate,2040,17.10293289502662,116351.1196552531,16546.676266416354,4127.1,0.0,86669100.0,5074.302264548538,0.00047436536734774676,0.0,0.0
Petroleum Liquids,Distillate,2050,12.8848370507386,89459.27708086152,12722.350409337008,1672.8999999999999,0.0,35130900.0,2733.473394998187,0.0008816502277867178,0.0,0.0
Small Hydroelectric,Water,2030,23009.133639020216,0.0,0.0,4946.9,0.0,232741751.20000002,10.115189682991938,0.5324201823507642,0.0,0.0
Small Hydroelectric,Water,2040,20705.221556037723,0.0,0.0,4511.4,0.0,212252347.2,10.251150736327492,0.5253586913365903,0.0,0.0
Small Hydroelectric,Water,2050,18347.17510151588,0.0,0.0,4021.6000000000004,0.0,189208236.8,10.312663162208947,0.5222250596981166,0.0,0.0
Solar Photovoltaic,Solar,2030,246298.2535329769,0.0,0.0,116478.3,0.0,2635088580.9,10.698770872718299,0.2420492177734767,0.0,0.0
Solar Photovoltaic,Solar,2040,250167.15583699194,0.0,0.0,116318.7,0.0,2631477950.1,10.518878632551836,0.24618870616733105,0.0,0.0
Solar Photovoltaic,Solar,2050,170449.92899511041,0.0,0.0,81080.2,0.0,1834277364.6,10.761385325379738,0.24064086942149712,0.0,0.0
UtilityPV_Class1_Moderate,Solar,2030,1088901.002791145,0.0,0.0,501893.0951811198,32073668821.745705,8673716470.920113,37.42065182070671,0.24835022140228694,0.0,0.0
UtilityPV_Class1_Moderate,Solar,2040,2035381.474251054,0.0,0.0,932497.9698842311,55339354739.705,14991120587.683659,34.55395276861685,0.2498534191419277,0.0,0.0
UtilityPV_Class1_Moderate,Solar,2050,3056691.367638,0.0,0.0,1412522.4308856728,80668408317.79478,21561695409.84861,33.444692784486044,0.24771004143694353,0.0,0.0
distributed_generation,Solar,2030,132593.27882409544,0.0,0.0,72744.0,0.0,0.0,0.0,0.2086467896073592,0.0,0.0
distributed_generation,Solar,2040,134400.42957568885,0.0,0.0,72744.0,0.0,0.0,0.0,0.2114904948539631,0.0,0.0
distributed_generation,Solar,2050,129864.74161011913,0.0,0.0,72744.0,0.0,0.0,0.0,0.20435320447944616,0.0,0.0
