GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,BuildGen,BuildStorageEnergy,GenCapitalOutlay
PJMC_natural_gas_internal_combustion_engine_1,2050,Natural Gas Internal Combustion Engine,PJMC,Naturalgas,.,.,.
PJMC_natural_gas_steam_turbine_1,2030,Natural Gas Steam Turbine,PJMC,Naturalgas,.,.,.
PJMC_natural_gas_steam_turbine_1,2040,Natural Gas Steam Turbine,PJMC,Naturalgas,.,.,.
PJMC_natural_gas_steam_turbine_1,2050,Natural Gas Steam Turbine,PJMC,Naturalgas,.,.,.
PJMC_nuclear_1,2030,Nuclear,PJMC,Uranium,.,.,.
PJMC_nuclear_1,2040,Nuclear,PJMC,Uranium,.,.,.
PJMC_nuclear_1,2050,Nuclear,PJMC,Uranium,.,.,.
PJMC_onshore_wind_turbine_1,2030,Onshore Wind Turbine,PJMC,Wind,.,.,.
PJMC_onshore_wind_turbine_1,2040,Onshore Wind Turbine,PJMC,Wind,.,.,.
PJMC_onshore_wind_turbine_1,2050,Onshore Wind Turbine,PJMC,Wind,.,.,.
PJMC_petroleum_liquids_1,2030,Petroleum Liquids,PJMC,Distillate,.,.,.
PJMC_petroleum_liquids_1,2040,Petroleum Liquids,PJMC,Distillate,.,.,.
PJMC_petroleum_liquids_1,2050,Petroleum Liquids,PJMC,Distillate,.,.,.
PJMC_small_hydroelectric_1,2030,Small Hydroelectric,PJMC,Water,.,.,.
PJMC_small_hydroelectric_1,2040,Small Hydroelectric,PJMC,Water,.,.,.
PJMC_small_hydroelectric_1,2050,Small Hydroelectric,PJMC,Water,.,.,.
PJMC_solar_photovoltaic_1,2030,Solar Photovoltaic,PJMC,Solar,.,.,.
PJMC_solar_photovoltaic_1,2040,Solar Photovoltaic,PJMC,Solar,.,.,.
PJMC_solar_photovoltaic_1,2050,Solar Photovoltaic,PJMC,Solar,.,.,.
PJMD_batteries_1,2030,Batteries,PJMD,Electricity,.,.,.
PJMD_biomass_1,2030,Biomass,PJMD,Waste_biomass,.,.,.
PJMD_biomass_1,2040,Biomass,PJMD,Waste_biomass,.,.,.
PJMD_biomass_1,2050,Biomass,PJMD,Waste_biomass,.,.,.
PJMD_biomass_2,2030,Biomass,PJMD,Waste_biomass,.,.,.
PJMD_biomass_2,2040,Biomass,PJMD,Waste_biomass,.,.,.
PJMD_biomass_2,2050,Biomass,PJMD,Waste_biomass,.,.,.
PJMD_conventional_hydroelectric_1,2030,Conventional Hydroelectric,PJMD,Water,.,.,.
PJMD_conventional_hydroelectric_1,2040,Conventional Hydroelectric,PJMD,Water,.,.,.
PJMD_conventional_hydroelectric_1,2050,Conventional Hydroelectric,PJMD,Water,.,.,.
PJMD_conventional_steam_coal_2,2030,Conventional Steam Coal,PJMD,Coal,.,.,.
PJMD_conventional_steam_coal_2,2040,Conventional Steam Coal,PJMD,Coal,.,.,.
PJMD_conventional_steam_coal_2,2050,Conventional Steam Coal,PJMD,Coal,.,.,.
PJMD_hydroelectric_pumped_storage_1,2030,Hydroelectric Pumped Storage,PJMD,Electricity,.,.,.
PJMD_hydroelectric_pumped_storage_1,2040,Hydroelectric Pumped Storage,PJMD,Electricity,.,.,.
PJMD_hydroelectric_pumped_storage_1,2050,Hydroelectric Pumped Storage,PJMD,Electricity,.,.,.
PJMD_natural_gas_fired_combined_cycle_1,2030,Natural Gas Fired Combined Cycle,PJMD,Naturalgas,.,.,.
PJMD_natural_gas_fired_combined_cycle_1,2040,Natural Gas Fired Combined Cycle,PJMD,Naturalgas,.,.,.
PJMD_natural_gas_fired_combined_cycle_1,2050,Natural Gas Fired Combined Cycle,PJMD,Naturalgas,.,.,.
PJMD_natural_gas_fired_combined_cycle_2,2030,Natural Gas Fired Combined Cycle,PJMD,Naturalgas,.,.,.
PJMD_natural_gas_fired_combined_cycle_2,2040,Natural Gas Fired Combined Cycle,PJMD,Naturalgas,.,.,.
PJMD_natural_gas_fired_combined_cycle_2,2050,Natural Gas Fired Combined Cycle,PJMD,Naturalgas,.,.,.
PJMD_natural_gas_fired_combustion_turbine_1,2030,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,.,.,.
PJMD_natural_gas_fired_combustion_turbine_1,2040,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,.,.,.
PJMD_natural_gas_fired_combustion_turbine_1,2050,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,.,.,.
PJMD_natural_gas_fired_combustion_turbine_2,2030,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,.,.,.
PJMD_natural_gas_fired_combustion_turbine_2,2040,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,.,.,.
PJMD_natural_gas_fired_combustion_turbine_3,2030,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,.,.,.
PJMD_natural_gas_fired_combustion_turbine_3,2040,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,.,.,.
PJMD_natural_gas_fired_combustion_turbine_3,2050,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,.,.,.
PJMD_natural_gas_internal_combustion_engine_1,2030,Natural Gas Internal Combustion Engine,PJMD,Naturalgas,.,.,.
PJMD_natural_gas_internal_combustion_engine_1,2040,Natural Gas Internal Combustion Engine,PJMD,Naturalgas,.,.,.
PJMD_natural_gas_internal_combustion_engine_1,2050,Natural Gas Internal Combustion Engine,PJMD,Naturalgas,.,.,.
PJMD_natural_gas_steam_turbine_1,2030,Natural Gas Steam Turbine,PJMD,Naturalgas,.,.,.
PJMD_natural_gas_steam_turbine_1,2040,Natural Gas Steam Turbine,PJMD,Naturalgas,.,.,.
PJMD_natural_gas_steam_turbine_1,2050,Natural Gas Steam Turbine,PJMD,Naturalgas,.,.,.
PJMD_nuclear_1,2030,Nuclear,PJMD,Uranium,.,.,.
PJMD_nuclear_1,2040,Nuclear,PJMD,Uranium,.,.,.
PJMD_nuclear_1,2050,Nuclear,PJMD,Uranium,.,.,.
PJMD_onshore_wind_turbine_1,2030,Onshore Wind Turbine,PJMD,Wind,.,.,.
PJMD_onshore_wind_turbine_1,2040,Onshore Wind Turbine,PJMD,Wind,.,.,.
PJMD_petroleum_liquids_1,2030,Petroleum Liquids,PJMD,Distillate,.,.,.
PJMD_petroleum_liquids_1,2040,Petroleum Liquids,PJMD,Distillate,.,.,.
PJMD_petroleum_liquids_1,2050,Petroleum Liquids,PJMD,Distillate,.,.,.
PJMD_small_hydroelectric_1,2030,Small Hydroelectric,PJMD,Water,.,.,.
PJMD_small_hydroelectric_1,2040,Small Hydroelectric,PJMD,Water,.,.,.
PJMD_small_hydroelectric_1,2050,Small Hydroelectric,PJMD,Water,.,.,.
PJMD_solar_photovoltaic_1,2030,Solar Photovoltaic,PJMD,Solar,.,.,.
PJMD_solar_photovoltaic_1,2040,Solar Photovoltaic,PJMD,Solar,.,.,.
PJMD_solar_photovoltaic_1,2050,Solar Photovoltaic,PJMD,Solar,.,.,.
PJME_batteries_1,2030,Batteries,PJME,Electricity,.,.,.
PJME_biomass_1,2030,Biomass,PJME,Waste_biomass,.,.,.
PJME_biomass_1,2040,Biomass,PJME,Waste_biomass,.,.,.
PJME_biomass_1,2050,Biomass,PJME,Waste_biomass,.,.,.
PJME_biomass_2,2030,Biomass,PJME,Waste_biomass,.,.,.
PJME_biomass_2,2040,Biomass,PJME,Waste_biomass,.,.,.
PJME_conventional_hydroelectric_1,2030,Conventional Hydroelectric,PJME,Water,.,.,.
PJME_conventional_hydroelectric_1,2040,Conventional Hydroelectric,PJME,Water,.,.,.
PJME_conventional_hydroelectric_1,2050,Conventional Hydroelectric,PJME,Water,.,.,.
PJME_conventional_steam_coal_1,2030,Conventional Steam Coal,PJME,Coal,.,.,.
PJME_conventional_steam_coal_1,2040,Conventional Steam Coal,PJME,Coal,.,.,.
PJME_conventional_steam_coal_1,2050,Conventional Steam Coal,PJME,Coal,.,.,.
PJME_conventional_steam_coal_2,2030,Conventional Steam Coal,PJME,Coal,.,.,.
PJME_conventional_steam_coal_2,2040,Conventional Steam Coal,PJME,Coal,.,.,.
PJME_conventional_steam_coal_2,2050,Conventional Steam Coal,PJME,Coal,.,.,.
PJME_hydroelectric_pumped_storage_1,2030,Hydroelectric Pumped Storage,PJME,Electricity,.,.,.
PJME_hydroelectric_pumped_storage_1,2040,Hydroelectric Pumped Storage,PJME,Electricity,.,.,.
PJME_hydroelectric_pumped_storage_1,2050,Hydroelectric Pumped Storage,PJME,Electricity,.,.,.
PJME_natural_gas_fired_combined_cycle_1,2030,Natural Gas Fired Combined Cycle,PJME,Naturalgas,.,.,.
PJME_natural_gas_fired_combined_cycle_1,2040,Natural Gas Fired Combined Cycle,PJME,Naturalgas,.,.,.
PJME_natural_gas_fired_combined_cycle_1,2050,Natural Gas Fired Combined Cycle,PJME,Naturalgas,.,.,.
PJME_natural_gas_fired_combined_cycle_2,2030,Natural Gas Fired Combined Cycle,PJME,Naturalgas,.,.,.
PJME_natural_gas_fired_combined_cycle_2,2040,Natural Gas Fired Combined Cycle,PJME,Naturalgas,.,.,.
PJME_natural_gas_fired_combined_cycle_2,2050,Natural Gas Fired Combined Cycle,PJME,Naturalgas,.,.,.
PJME_natural_gas_fired_combustion_turbine_1,2030,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,.,.,.
PJME_natural_gas_fired_combustion_turbine_1,2040,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,.,.,.
PJME_natural_gas_fired_combustion_turbine_1,2050,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,.,.,.
PJME_natural_gas_fired_combustion_turbine_2,2030,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,.,.,.
PJME_natural_gas_fired_combustion_turbine_2,2040,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,.,.,.
PJME_natural_gas_fired_combustion_turbine_2,2050,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,.,.,.
PJME_natural_gas_fired_combustion_turbine_3,2030,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,.,.,.
PJME_natural_gas_fired_combustion_turbine_3,2040,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,.,.,.
PJME_natural_gas_fired_combustion_turbine_3,2050,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,.,.,.
PJME_natural_gas_internal_combustion_engine_1,2030,Natural Gas Internal Combustion Engine,PJME,Naturalgas,.,.,.
PJME_natural_gas_internal_combustion_engine_1,2040,Natural Gas Internal Combustion Engine,PJME,Naturalgas,.,.,.
PJME_natural_gas_internal_combustion_engine_1,2050,Natural Gas Internal Combustion Engine,PJME,Naturalgas,.,.,.
PJME_natural_gas_steam_turbine_1,2030,Natural Gas Steam Turbine,PJME,Naturalgas,.,.,.
PJME_natural_gas_steam_turbine_1,2040,Natural Gas Steam Turbine,PJME,Naturalgas,.,.,.
PJME_natural_gas_steam_turbine_1,2050,Natural Gas Steam Turbine,PJME,Naturalgas,.,.,.
PJME_nuclear_1,2030,Nuclear,PJME,Uranium,.,.,.
PJME_nuclear_1,2040,Nuclear,PJME,Uranium,.,.,.
PJME_nuclear_1,2050,Nuclear,PJME,Uranium,.,.,.
PJME_onshore_wind_turbine_1,2030,Onshore Wind Turbine,PJME,Wind,.,.,.
PJME_onshore_wind_turbine_1,2040,Onshore Wind Turbine,PJME,Wind,.,.,.
PJME_petroleum_liquids_1,2030,Petroleum Liquids,PJME,Distillate,.,.,.
PJME_petroleum_liquids_1,2040,Petroleum Liquids,PJME,Distillate,.,.,.
PJME_petroleum_liquids_1,2050,Petroleum Liquids,PJME,Distillate,.,.,.
PJME_small_hydroelectric_1,2030,Small Hydroelectric,PJME,Water,.,.,.
PJME_small_hydroelectric_1,2040,Small Hydroelectric,PJME,Water,.,.,.
PJME_small_hydroelectric_1,2050,Small Hydroelectric,PJME,Water,.,.,.
PJME_solar_photovoltaic_1,2030,Solar Photovoltaic,PJME,Solar,.,.,.
PJME_solar_photovoltaic_1,2040,Solar Photovoltaic,PJME,Solar,.,.,.
PJME_solar_photovoltaic_1,2050,Solar Photovoltaic,PJME,Solar,.,.,.
PJMW_batteries_1,2030,Batteries,PJMW,Electricity,.,.,.
PJMW_biomass_1,2030,Biomass,PJMW,Waste_biomass,.,.,.
PJMW_biomass_1,2040,Biomass,PJMW,Waste_biomass,.,.,.
PJMW_biomass_1,2050,Biomass,PJMW,Waste_biomass,.,.,.
PJMW_biomass_2,2030,Biomass,PJMW,Waste_biomass,.,.,.
PJMW_biomass_2,2040,Biomass,PJMW,Waste_biomass,.,.,.
PJMW_biomass_2,2050,Biomass,PJMW,Waste_biomass,.,.,.
PJMW_conventional_hydroelectric_1,2030,Conventional Hydroelectric,PJMW,Water,.,.,.
PJMW_conventional_hydroelectric_1,2040,Conventional Hydroelectric,PJMW,Water,.,.,.
PJMW_conventional_hydroelectric_1,2050,Conventional Hydroelectric,PJMW,Water,.,.,.
PJMW_conventional_steam_coal_1,2030,Conventional Steam Coal,PJMW,Coal,.,.,.
PJMW_conventional_steam_coal_1,2040,Conventional Steam Coal,PJMW,Coal,.,.,.
PJMW_conventional_steam_coal_1,2050,Conventional Steam Coal,PJMW,Coal,.,.,.
PJMW_conventional_steam_coal_2,2030,Conventional Steam Coal,PJMW,Coal,.,.,.
PJMW_conventional_steam_coal_2,2040,Conventional Steam Coal,PJMW,Coal,.,.,.
PJMW_conventional_steam_coal_2,2050,Conventional Steam Coal,PJMW,Coal,.,.,.
PJMW_conventional_steam_coal_3,2030,Conventional Steam Coal,PJMW,Coal,.,.,.
PJMW_conventional_steam_coal_3,2040,Conventional Steam Coal,PJMW,Coal,.,.,.
PJMW_conventional_steam_coal_3,2050,Conventional Steam Coal,PJMW,Coal,.,.,.
PJMW_hydroelectric_pumped_storage_1,2030,Hydroelectric Pumped Storage,PJMW,Electricity,.,.,.
PJMW_hydroelectric_pumped_storage_1,2040,Hydroelectric Pumped Storage,PJMW,Electricity,.,.,.
PJMW_hydroelectric_pumped_storage_1,2050,Hydroelectric Pumped Storage,PJMW,Electricity,.,.,.
PJMW_natural_gas_fired_combined_cycle_1,2030,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,.,.,.
PJMW_natural_gas_fired_combined_cycle_1,2040,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,.,.,.
PJMW_natural_gas_fired_combined_cycle_1,2050,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,.,.,.
PJMW_natural_gas_fired_combined_cycle_2,2030,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,.,.,.
PJMW_natural_gas_fired_combined_cycle_2,2040,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,.,.,.
PJMW_natural_gas_fired_combined_cycle_2,2050,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,.,.,.
PJMW_natural_gas_fired_combustion_turbine_1,2030,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,.,.,.
PJMW_natural_gas_fired_combustion_turbine_1,2040,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,.,.,.
PJMW_natural_gas_fired_combustion_turbine_1,2050,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,.,.,.
PJMW_natural_gas_fired_combustion_turbine_2,2030,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,.,.,.
PJMW_natural_gas_fired_combustion_turbine_2,2040,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,.,.,.
PJMW_natural_gas_fired_combustion_turbine_2,2050,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,.,.,.
PJMW_natural_gas_internal_combustion_engine_1,2030,Natural Gas Internal Combustion Engine,PJMW,Naturalgas,.,.,.
PJMW_natural_gas_internal_combustion_engine_1,2040,Natural Gas Internal Combustion Engine,PJMW,Naturalgas,.,.,.
PJMW_natural_gas_internal_combustion_engine_1,2050,Natural Gas Internal Combustion Engine,PJMW,Naturalgas,.,.,.
PJMW_natural_gas_steam_turbine_1,2030,Natural Gas Steam Turbine,PJMW,Naturalgas,.,.,.
PJMW_natural_gas_steam_turbine_1,2040,Natural Gas Steam Turbine,PJMW,Naturalgas,.,.,.
PJMW_natural_gas_steam_turbine_1,2050,Natural Gas Steam Turbine,PJMW,Naturalgas,.,.,.
PJMW_nuclear_1,2030,Nuclear,PJMW,Uranium,.,.,.
PJMW_nuclear_1,2040,Nuclear,PJMW,Uranium,.,.,.
PJMW_nuclear_1,2050,Nuclear,PJMW,Uranium,.,.,.
PJMW_onshore_wind_turbine_1,2030,Onshore Wind Turbine,PJMW,Wind,.,.,.
PJMW_onshore_wind_turbine_1,2040,Onshore Wind Turbine,PJMW,Wind,.,.,.
PJMW_onshore_wind_turbine_1,2050,Onshore Wind Turbine,PJMW,Wind,.,.,.
PJMW_petroleum_liquids_1,2030,Petroleum Liquids,PJMW,Distillate,.,.,.
PJMW_petroleum_liquids_1,2040,Petroleum Liquids,PJMW,Distillate,.,.,.
PJMW_petroleum_liquids_1,2050,Petroleum Liquids,PJMW,Distillate,.,.,.
PJMW_small_hydroelectric_1,2030,Small Hydroelectric,PJMW,Water,.,.,.
PJMW_small_hydroelectric_1,2040,Small Hydroelectric,PJMW,Water,.,.,.
PJMW_small_hydroelectric_1,2050,Small Hydroelectric,PJMW,Water,.,.,.
PJMW_solar_photovoltaic_1,2030,Solar Photovoltaic,PJMW,Solar,.,.,.
PJMW_solar_photovoltaic_1,2040,Solar Photovoltaic,PJMW,Solar,.,.,.
PJMW_solar_photovoltaic_1,2050,Solar Photovoltaic,PJMW,Solar,.,.,.
RMRG_batteries_1,2030,Batteries,RMRG,Electricity,.,.,.
RMRG_biomass_1,2030,Biomass,RMRG,Waste_biomass,.,.,.
RMRG_biomass_1,2040,Biomass,RMRG,Waste_biomass,.,.,.
RMRG_biomass_1,2050,Biomass,RMRG,Waste_biomass,.,.,.
RMRG_biomass_2,2030,Biomass,RMRG,Waste_biomass,.,.,.
RMRG_biomass_2,2040,Biomass,RMRG,Waste_biomass,.,.,.
RMRG_biomass_2,2050,Biomass,RMRG,Waste_biomass,.,.,.
RMRG_conventional_hydroelectric_1,2030,Conventional Hydroelectric,RMRG,Water,.,.,.
RMRG_conventional_hydroelectric_1,2040,Conventional Hydroelectric,RMRG,Water,.,.,.
RMRG_conventional_hydroelectric_1,2050,Conventional Hydroelectric,RMRG,Water,.,.,.
RMRG_conventional_steam_coal_1,2030,Conventional Steam Coal,RMRG,Coal,.,.,.
RMRG_conventional_steam_coal_1,2040,Conventional Steam Coal,RMRG,Coal,.,.,.
RMRG_conventional_steam_coal_1,2050,Conventional Steam Coal,RMRG,Coal,.,.,.
RMRG_conventional_steam_coal_2,2030,Conventional Steam Coal,RMRG,Coal,.,.,.
RMRG_conventional_steam_coal_2,2040,Conventional Steam Coal,RMRG,Coal,.,.,.
RMRG_conventional_steam_coal_2,2050,Conventional Steam Coal,RMRG,Coal,.,.,.
RMRG_hydroelectric_pumped_storage_1,2030,Hydroelectric Pumped Storage,RMRG,Electricity,.,.,.
RMRG_hydroelectric_pumped_storage_1,2040,Hydroelectric Pumped Storage,RMRG,Electricity,.,.,.
RMRG_hydroelectric_pumped_storage_1,2050,Hydroelectric Pumped Storage,RMRG,Electricity,.,.,.
RMRG_natural_gas_fired_combined_cycle_1,2030,Natural Gas Fired Combined Cycle,RMRG,Naturalgas,.,.,.
RMRG_natural_gas_fired_combined_cycle_1,2040,Natural Gas Fired Combined Cycle,RMRG,Naturalgas,.,.,.
RMRG_natural_gas_fired_combined_cycle_1,2050,Natural Gas Fired Combined Cycle,RMRG,Naturalgas,.,.,.
RMRG_natural_gas_fired_combined_cycle_2,2030,Natural Gas Fired Combined Cycle,RMRG,Naturalgas,.,.,.
RMRG_natural_gas_fired_combined_cycle_2,2040,Natural Gas Fired Combined Cycle,RMRG,Naturalgas,.,.,.
RMRG_natural_gas_fired_combined_cycle_2,2050,Natural Gas Fired Combined Cycle,RMRG,Naturalgas,.,.,.
RMRG_natural_gas_fired_combustion_turbine_1,2030,Natural Gas Fired Combustion Turbine,RMRG,Naturalgas,.,.,.
RMRG_natural_gas_fired_combustion_turbine_1,2040,Natural Gas Fired Combustion Turbine,RMRG,Naturalgas,.,.,.
RMRG_natural_gas_fired_combustion_turbine_1,2050,Natural Gas Fired Combustion Turbine,RMRG,Naturalgas,.,.,.
RMRG_natural_gas_fired_combustion_turbine_2,2030,Natural Gas Fired Combustion Turbine,RMRG,Naturalgas,.,.,.
RMRG_natural_gas_fired_combustion_turbine_2,2040,Natural Gas Fired Combustion Turbine,RMRG,Naturalgas,.,.,.
RMRG_natural_gas_fired_combustion_turbine_2,2050,Natural Gas Fired Combustion Turbine,RMRG,Naturalgas,.,.,.
RMRG_natural_gas_internal_combustion_engine_1,2030,Natural Gas Internal Combustion Engine,RMRG,Naturalgas,.,.,.
RMRG_natural_gas_internal_combustion_engine_1,2040,Natural Gas Internal Combustion Engine,RMRG,Naturalgas,.,.,.
RMRG_natural_gas_internal_combustion_engine_1,2050,Natural Gas Internal Combustion Engine,RMRG,Naturalgas,.,.,.
RMRG_onshore_wind_turbine_1,2030,Onshore Wind Turbine,RMRG,Wind,.,.,.
RMRG_onshore_wind_turbine_1,2040,Onshore Wind Turbine,RMRG,Wind,.,.,.
RMRG_onshore_wind_turbine_1,2050,Onshore Wind Turbine,RMRG,Wind,.,.,.
RMRG_petroleum_liquids_1,2030,Petroleum Liquids,RMRG,Distillate,.,.,.
RMRG_petroleum_liquids_1,2040,Petroleum Liquids,RMRG,Distillate,.,.,.
RMRG_small_hydroelectric_1,2030,Small Hydroelectric,RMRG,Water,.,.,.
RMRG_small_hydroelectric_1,2040,Small Hydroelectric,RMRG,Water,.,.,.
RMRG_small_hydroelectric_1,2050,Small Hydroelectric,RMRG,Water,.,.,.
RMRG_solar_photovoltaic_1,2030,Solar Photovoltaic,RMRG,Solar,.,.,.
RMRG_solar_photovoltaic_1,2040,Solar Photovoltaic,RMRG,Solar,.,.,.
RMRG_solar_photovoltaic_1,2050,Solar Photovoltaic,RMRG,Solar,.,.,.
SPPC_batteries_1,2030,Batteries,SPPC,Electricity,.,.,.
SPPC_biomass_1,2030,Biomass,SPPC,Waste_biomass,.,.,.
SPPC_biomass_1,2040,Biomass,SPPC,Waste_biomass,.,.,.
SPPC_biomass_2,2030,Biomass,SPPC,Waste_biomass,.,.,.
SPPC_biomass_2,2040,Biomass,SPPC,Waste_biomass,.,.,.
SPPC_biomass_2,2050,Biomass,SPPC,Waste_biomass,.,.,.
SPPC_conventional_hydroelectric_1,2030,Conventional Hydroelectric,SPPC,Water,.,.,.
SPPC_conventional_hydroelectric_1,2040,Conventional Hydroelectric,SPPC,Water,.,.,.
SPPC_conventional_hydroelectric_1,2050,Conventional Hydroelectric,SPPC,Water,.,.,.
SPPC_conventional_steam_coal_1,2030,Conventional Steam Coal,SPPC,Coal,.,.,.
SPPC_conventional_steam_coal_1,2040,Conventional Steam Coal,SPPC,Coal,.,.,.
SPPC_conventional_steam_coal_1,2050,Conventional Steam Coal,SPPC,Coal,.,.,.
SPPC_conventional_steam_coal_2,2030,Conventional Steam Coal,SPPC,Coal,.,.,.
SPPC_conventional_steam_coal_2,2040,Conventional Steam Coal,SPPC,Coal,.,.,.
SPPC_conventional_steam_coal_2,2050,Conventional Steam Coal,SPPC,Coal,.,.,.
SPPC_natural_gas_fired_combined_cycle_1,2030,Natural Gas Fired Combined Cycle,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_fired_combined_cycle_1,2040,Natural Gas Fired Combined Cycle,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_fired_combined_cycle_1,2050,Natural Gas Fired Combined Cycle,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_fired_combined_cycle_2,2030,Natural Gas Fired Combined Cycle,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_fired_combined_cycle_2,2040,Natural Gas Fired Combined Cycle,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_fired_combined_cycle_2,2050,Natural Gas Fired Combined Cycle,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_fired_combustion_turbine_1,2030,Natural Gas Fired Combustion Turbine,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_fired_combustion_turbine_1,2040,Natural Gas Fired Combustion Turbine,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_fired_combustion_turbine_1,2050,Natural Gas Fired Combustion Turbine,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_fired_combustion_turbine_2,2030,Natural Gas Fired Combustion Turbine,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_fired_combustion_turbine_2,2040,Natural Gas Fired Combustion Turbine,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_fired_combustion_turbine_2,2050,Natural Gas Fired Combustion Turbine,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_fired_combustion_turbine_3,2030,Natural Gas Fired Combustion Turbine,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_fired_combustion_turbine_3,2040,Natural Gas Fired Combustion Turbine,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_fired_combustion_turbine_3,2050,Natural Gas Fired Combustion Turbine,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_internal_combustion_engine_1,2030,Natural Gas Internal Combustion Engine,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_internal_combustion_engine_1,2040,Natural Gas Internal Combustion Engine,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_internal_combustion_engine_1,2050,Natural Gas Internal Combustion Engine,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_steam_turbine_1,2030,Natural Gas Steam Turbine,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_steam_turbine_1,2040,Natural Gas Steam Turbine,SPPC,Naturalgas,.,.,.
SPPC_natural_gas_steam_turbine_1,2050,Natural Gas Steam Turbine,SPPC,Naturalgas,.,.,.
SPPC_nuclear_1,2030,Nuclear,SPPC,Uranium,.,.,.
SPPC_nuclear_1,2040,Nuclear,SPPC,Uranium,.,.,.
SPPC_nuclear_1,2050,Nuclear,SPPC,Uranium,.,.,.
SPPC_onshore_wind_turbine_1,2030,Onshore Wind Turbine,SPPC,Wind,.,.,.
SPPC_onshore_wind_turbine_1,2040,Onshore Wind Turbine,SPPC,Wind,.,.,.
SPPC_onshore_wind_turbine_1,2050,Onshore Wind Turbine,SPPC,Wind,.,.,.
SPPC_petroleum_liquids_1,2030,Petroleum Liquids,SPPC,Distillate,.,.,.
SPPC_petroleum_liquids_1,2040,Petroleum Liquids,SPPC,Distillate,.,.,.
SPPC_petroleum_liquids_1,2050,Petroleum Liquids,SPPC,Distillate,.,.,.
SPPC_small_hydroelectric_1,2030,Small Hydroelectric,SPPC,Water,.,.,.
SPPC_small_hydroelectric_1,2040,Small Hydroelectric,SPPC,Water,.,.,.
SPPC_small_hydroelectric_1,2050,Small Hydroelectric,SPPC,Water,.,.,.
SPPC_solar_photovoltaic_1,2030,Solar Photovoltaic,SPPC,Solar,.,.,.
SPPC_solar_photovoltaic_1,2040,Solar Photovoltaic,SPPC,Solar,.,.,.
SPPC_solar_photovoltaic_1,2050,Solar Photovoltaic,SPPC,Solar,.,.,.
SPPN_batteries_1,2030,Batteries,SPPN,Electricity,.,.,.
SPPN_biomass_1,2030,Biomass,SPPN,Waste_biomass,.,.,.
SPPN_biomass_1,2040,Biomass,SPPN,Waste_biomass,.,.,.
SPPN_biomass_1,2050,Biomass,SPPN,Waste_biomass,.,.,.
SPPN_biomass_2,2030,Biomass,SPPN,Waste_biomass,.,.,.
SPPN_biomass_2,2040,Biomass,SPPN,Waste_biomass,.,.,.
SPPN_biomass_2,2050,Biomass,SPPN,Waste_biomass,.,.,.
SPPN_conventional_hydroelectric_1,2030,Conventional Hydroelectric,SPPN,Water,.,.,.
