GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,BuildGen,BuildStorageEnergy,GenCapitalOutlay
CANO_utilitypv_class1_moderate_7,2030,UtilityPV_Class1_Moderate,CANO,Solar,4.9916e-05,.,65.5083
CANO_utilitypv_class1_moderate_7,2040,UtilityPV_Class1_Moderate,CANO,Solar,1.95907e-05,.,21.5396
CANO_utilitypv_class1_moderate_7,2050,UtilityPV_Class1_Moderate,CANO,Solar,0.000140332,.,144.066
CANO_utilitypv_class1_moderate_8,2030,UtilityPV_Class1_Moderate,CANO,Solar,3.16097e-05,.,40.7649
CANO_utilitypv_class1_moderate_8,2040,UtilityPV_Class1_Moderate,CANO,Solar,1.94919e-05,.,20.9876
CANO_utilitypv_class1_moderate_8,2050,UtilityPV_Class1_Moderate,CANO,Solar,9.24902e-05,.,92.848
CANO_utilitypv_class1_moderate_9,2030,UtilityPV_Class1_Moderate,CANO,Solar,3.12171e-05,.,44.1877
CANO_utilitypv_class1_moderate_9,2040,UtilityPV_Class1_Moderate,CANO,Solar,2.43674e-06,.,2.93043
CANO_utilitypv_class1_moderate_9,2050,UtilityPV_Class1_Moderate,CANO,Solar,3.98483e-05,.,45.018
CANO_offshorewind_class12_moderate_floating_1_1,2030,OffShoreWind_Class12_Moderate_floating_1,CANO,Wind,3.85086e-06,.,30.0176
CANO_offshorewind_class12_moderate_floating_1_1,2040,OffShoreWind_Class12_Moderate_floating_1,CANO,Wind,4.3937e-07,.,3.16179
CANO_offshorewind_class12_moderate_floating_1_1,2050,OffShoreWind_Class12_Moderate_floating_1,CANO,Wind,3.82059e-06,.,26.0676
CANO_offshorewind_class12_moderate_floating_1_2,2030,OffShoreWind_Class12_Moderate_floating_1,CANO,Wind,3.90385e-06,.,30.7215
CANO_offshorewind_class12_moderate_floating_1_2,2040,OffShoreWind_Class12_Moderate_floating_1,CANO,Wind,4.17257e-07,.,3.03374
CANO_offshorewind_class12_moderate_floating_1_2,2050,OffShoreWind_Class12_Moderate_floating_1,CANO,Wind,3.9412e-06,.,27.1841
CANO_offshorewind_class12_moderate_floating_1_3,2030,OffShoreWind_Class12_Moderate_floating_1,CANO,Wind,3.93627e-06,.,31.1893
CANO_offshorewind_class12_moderate_floating_1_3,2040,OffShoreWind_Class12_Moderate_floating_1,CANO,Wind,4.19046e-07,.,3.06939
CANO_offshorewind_class12_moderate_floating_1_3,2050,OffShoreWind_Class12_Moderate_floating_1,CANO,Wind,3.7374e-06,.,25.9803
CANO_offshorewind_class3_moderate_fixed_0_1,2030,OffShoreWind_Class3_Moderate_fixed_0,CANO,Wind,8.28918e-06,.,45.9622
CANO_offshorewind_class3_moderate_fixed_0_1,2040,OffShoreWind_Class3_Moderate_fixed_0,CANO,Wind,2.23839e-07,.,1.15281
CANO_offshorewind_class3_moderate_fixed_0_1,2050,OffShoreWind_Class3_Moderate_fixed_0,CANO,Wind,7.26292e-06,.,35.6232
CANO_offshorewind_class3_moderate_fixed_0_2,2030,OffShoreWind_Class3_Moderate_fixed_0,CANO,Wind,7.69785e-06,.,42.9389
CANO_offshorewind_class3_moderate_fixed_0_2,2040,OffShoreWind_Class3_Moderate_fixed_0,CANO,Wind,2.26936e-07,.,1.1763
CANO_offshorewind_class3_moderate_fixed_0_2,2050,OffShoreWind_Class3_Moderate_fixed_0,CANO,Wind,6.8124e-06,.,33.6397
CANO_offshorewind_class3_moderate_fixed_0_3,2030,OffShoreWind_Class3_Moderate_fixed_0,CANO,Wind,7.72417e-06,.,43.4962
CANO_offshorewind_class3_moderate_fixed_0_3,2040,OffShoreWind_Class3_Moderate_fixed_0,CANO,Wind,2.77457e-07,.,1.45291
CANO_offshorewind_class3_moderate_fixed_0_3,2050,OffShoreWind_Class3_Moderate_fixed_0,CANO,Wind,6.93962e-06,.,34.6367
CANO_offshorewind_class12_moderate_floating_0_1,2030,OffShoreWind_Class12_Moderate_floating_0,CANO,Wind,1.07725e-06,.,8.11846
CANO_offshorewind_class12_moderate_floating_0_1,2040,OffShoreWind_Class12_Moderate_floating_0,CANO,Wind,3.21006e-07,.,2.22696
CANO_offshorewind_class12_moderate_floating_0_1,2050,OffShoreWind_Class12_Moderate_floating_0,CANO,Wind,1.24153e-06,.,8.14962
CANO_offshorewind_class12_moderate_floating_0_2,2030,OffShoreWind_Class12_Moderate_floating_0,CANO,Wind,1.12379e-06,.,8.71952
CANO_offshorewind_class12_moderate_floating_0_2,2040,OffShoreWind_Class12_Moderate_floating_0,CANO,Wind,3.8989e-07,.,2.79168
CANO_offshorewind_class12_moderate_floating_0_2,2050,OffShoreWind_Class12_Moderate_floating_0,CANO,Wind,1.45954e-06,.,9.90573
CANO_offshorewind_class12_moderate_floating_0_3,2030,OffShoreWind_Class12_Moderate_floating_0,CANO,Wind,1.03362e-06,.,8.16714
CANO_offshorewind_class12_moderate_floating_0_3,2040,OffShoreWind_Class12_Moderate_floating_0,CANO,Wind,2.6519e-07,.,1.93658
CANO_offshorewind_class12_moderate_floating_0_3,2050,OffShoreWind_Class12_Moderate_floating_0,CANO,Wind,1.15446e-06,.,7.99963
CASO_naturalgas_ccccsavgcf_conservative_0,2030,NaturalGas_CCCCSAvgCF_Conservative,CASO,Naturalgas,6211.47,.,1.74454e+10
CASO_naturalgas_ccccsavgcf_conservative_0,2040,NaturalGas_CCCCSAvgCF_Conservative,CASO,Naturalgas,1466.33,.,3.84342e+09
CASO_naturalgas_ccccsavgcf_conservative_0,2050,NaturalGas_CCCCSAvgCF_Conservative,CASO,Naturalgas,5530.48,.,1.34325e+10
CASO_naturalgas_ccavgcf_moderate_0,2030,NaturalGas_CCAvgCF_Moderate,CASO,Naturalgas,5.54988e-06,.,7.06408
CASO_naturalgas_ccavgcf_moderate_0,2040,NaturalGas_CCAvgCF_Moderate,CASO,Naturalgas,3.66505e-06,.,4.46627
CASO_naturalgas_ccavgcf_moderate_0,2050,NaturalGas_CCAvgCF_Moderate,CASO,Naturalgas,5.39957e-06,.,6.32559
CASO_naturalgas_ctavgcf_moderate_0,2030,NaturalGas_CTAvgCF_Moderate,CASO,Naturalgas,2.49487e-06,.,2.53908
CASO_naturalgas_ctavgcf_moderate_0,2040,NaturalGas_CTAvgCF_Moderate,CASO,Naturalgas,7.8115e-07,.,0.748695
CASO_naturalgas_ctavgcf_moderate_0,2050,NaturalGas_CTAvgCF_Moderate,CASO,Naturalgas,2.38541e-06,.,2.17766
CASO_battery_moderate_0,2030,Battery_*_Moderate,CASO,Electricity,1.9491e-05,5.13705e-05,15.7736
CASO_battery_moderate_0,2040,Battery_*_Moderate,CASO,Electricity,12509.8,69591.8,1.38571e+10
CASO_battery_moderate_0,2050,Battery_*_Moderate,CASO,Electricity,17991.4,98066.4,1.69878e+10
CASO_nuclear_nuclear_moderate_0,2030,Nuclear_Nuclear_Moderate,CASO,Uranium,1.47074e-06,.,13.0581
CASO_nuclear_nuclear_moderate_0,2040,Nuclear_Nuclear_Moderate,CASO,Uranium,4.40823e-07,.,3.73362
CASO_nuclear_nuclear_moderate_0,2050,Nuclear_Nuclear_Moderate,CASO,Uranium,1.90255e-06,.,15.0501
CASO_hydrogen_ctavgcf_moderate_0,2030,Hydrogen_CTAvgCF_Moderate,CASO,Hydrogen,2.22778e-06,.,2.47227
CASO_hydrogen_ctavgcf_moderate_0,2040,Hydrogen_CTAvgCF_Moderate,CASO,Hydrogen,7.6568e-07,.,0.799789
CASO_hydrogen_ctavgcf_moderate_0,2050,Hydrogen_CTAvgCF_Moderate,CASO,Hydrogen,2.17109e-06,.,2.15904
CASO_hydrogen_ccavgcf_moderate_0,2030,Hydrogen_CCAvgCF_Moderate,CASO,Hydrogen,2.71858e-06,.,3.77983
CASO_hydrogen_ccavgcf_moderate_0,2040,Hydrogen_CCAvgCF_Moderate,CASO,Hydrogen,2.09469e-06,.,2.78745
CASO_hydrogen_ccavgcf_moderate_0,2050,Hydrogen_CCAvgCF_Moderate,CASO,Hydrogen,3.22464e-06,.,4.12399
CASO_landbasedwind_class3_moderate_0,2030,LandbasedWind_Class3_Moderate,CASO,Wind,581.681,.,1.24086e+09
CASO_landbasedwind_class3_moderate_0,2040,LandbasedWind_Class3_Moderate,CASO,Wind,3.51396e-05,.,61.6717
CASO_landbasedwind_class3_moderate_0,2050,LandbasedWind_Class3_Moderate,CASO,Wind,1.18116e-07,.,0.188591
CASO_landbasedwind_class3_moderate_1,2030,LandbasedWind_Class3_Moderate,CASO,Wind,140.872,.,3.17495e+08
CASO_landbasedwind_class3_moderate_1,2040,LandbasedWind_Class3_Moderate,CASO,Wind,2.60676e-07,.,0.488924
CASO_landbasedwind_class3_moderate_1,2050,LandbasedWind_Class3_Moderate,CASO,Wind,2.61877e-07,.,0.449696
CASO_landbasedwind_class3_moderate_2,2030,LandbasedWind_Class3_Moderate,CASO,Wind,59.974,.,1.24861e+08
CASO_landbasedwind_class3_moderate_2,2040,LandbasedWind_Class3_Moderate,CASO,Wind,1.75865e-08,.,0.0299628
CASO_landbasedwind_class3_moderate_2,2050,LandbasedWind_Class3_Moderate,CASO,Wind,2.72326e-08,.,0.0420837
CASO_landbasedwind_class3_moderate_3,2030,LandbasedWind_Class3_Moderate,CASO,Wind,2.43443e-05,.,62.6571
CASO_landbasedwind_class3_moderate_3,2040,LandbasedWind_Class3_Moderate,CASO,Wind,2.38686e-06,.,5.24058
CASO_landbasedwind_class3_moderate_3,2050,LandbasedWind_Class3_Moderate,CASO,Wind,3.87447e-05,.,78.931
CASO_landbasedwind_class3_moderate_4,2030,LandbasedWind_Class3_Moderate,CASO,Wind,5.8691e-05,.,129.056
CASO_landbasedwind_class3_moderate_4,2040,LandbasedWind_Class3_Moderate,CASO,Wind,344.149,.,6.26601e+08
CASO_landbasedwind_class3_moderate_4,2050,LandbasedWind_Class3_Moderate,CASO,Wind,1.48386e-07,.,0.246666
CASO_landbasedwind_class3_moderate_5,2030,LandbasedWind_Class3_Moderate,CASO,Wind,1.89413e-05,.,42.981
CASO_landbasedwind_class3_moderate_5,2040,LandbasedWind_Class3_Moderate,CASO,Wind,14.715,.,2.78258e+07
CASO_landbasedwind_class3_moderate_5,2050,LandbasedWind_Class3_Moderate,CASO,Wind,1.55235e-07,.,0.268958
CASO_landbasedwind_class3_moderate_6,2030,LandbasedWind_Class3_Moderate,CASO,Wind,4.12072e-05,.,86.4339
CASO_landbasedwind_class3_moderate_6,2040,LandbasedWind_Class3_Moderate,CASO,Wind,277.83,.,4.7769e+08
CASO_landbasedwind_class3_moderate_6,2050,LandbasedWind_Class3_Moderate,CASO,Wind,9.67903e-07,.,1.51086
CASO_landbasedwind_class3_moderate_7,2030,LandbasedWind_Class3_Moderate,CASO,Wind,3.42341e-05,.,76.7137
CASO_landbasedwind_class3_moderate_7,2040,LandbasedWind_Class3_Moderate,CASO,Wind,240.57,.,4.48102e+08
CASO_landbasedwind_class3_moderate_7,2050,LandbasedWind_Class3_Moderate,CASO,Wind,1.03575e-06,.,1.76521
CASO_landbasedwind_class3_moderate_8,2030,LandbasedWind_Class3_Moderate,CASO,Wind,2.97304e-05,.,63.5519
CASO_landbasedwind_class3_moderate_8,2040,LandbasedWind_Class3_Moderate,CASO,Wind,0.000522418,.,919.152
CASO_landbasedwind_class3_moderate_8,2050,LandbasedWind_Class3_Moderate,CASO,Wind,169.289,.,2.71036e+08
CASO_landbasedwind_class3_moderate_9,2030,LandbasedWind_Class3_Moderate,CASO,Wind,1.98389e-05,.,42.8144
CASO_landbasedwind_class3_moderate_9,2040,LandbasedWind_Class3_Moderate,CASO,Wind,6.9597e-05,.,123.877
CASO_landbasedwind_class3_moderate_9,2050,LandbasedWind_Class3_Moderate,CASO,Wind,178.537,.,2.89502e+08
CASO_landbasedwind_class3_moderate_10,2030,LandbasedWind_Class3_Moderate,CASO,Wind,3.04682e-05,.,67.924
CASO_landbasedwind_class3_moderate_10,2040,LandbasedWind_Class3_Moderate,CASO,Wind,0.000267726,.,495.601
CASO_landbasedwind_class3_moderate_10,2050,LandbasedWind_Class3_Moderate,CASO,Wind,360.416,.,6.10096e+08
CASO_landbasedwind_class3_moderate_11,2030,LandbasedWind_Class3_Moderate,CASO,Wind,2.8634e-05,.,66.081
CASO_landbasedwind_class3_moderate_11,2040,LandbasedWind_Class3_Moderate,CASO,Wind,185.49,.,3.57921e+08
CASO_landbasedwind_class3_moderate_11,2050,LandbasedWind_Class3_Moderate,CASO,Wind,3.98725e-07,.,0.706222
CASO_landbasedwind_class3_moderate_12,2030,LandbasedWind_Class3_Moderate,CASO,Wind,2.07115e-05,.,47.1678
CASO_landbasedwind_class3_moderate_12,2040,LandbasedWind_Class3_Moderate,CASO,Wind,8.69787e-05,.,165.189
CASO_landbasedwind_class3_moderate_12,2050,LandbasedWind_Class3_Moderate,CASO,Wind,328.567,.,5.71966e+08
CASO_landbasedwind_class3_moderate_13,2030,LandbasedWind_Class3_Moderate,CASO,Wind,2.2704e-05,.,50.1042
CASO_landbasedwind_class3_moderate_13,2040,LandbasedWind_Class3_Moderate,CASO,Wind,8.17247e-05,.,149.446
CASO_landbasedwind_class3_moderate_13,2050,LandbasedWind_Class3_Moderate,CASO,Wind,0.00148683,.,2483.4
CASO_landbasedwind_class3_moderate_14,2030,LandbasedWind_Class3_Moderate,CASO,Wind,1.31387e-05,.,28.2974
CASO_landbasedwind_class3_moderate_14,2040,LandbasedWind_Class3_Moderate,CASO,Wind,4.51563e-05,.,80.1774
CASO_landbasedwind_class3_moderate_14,2050,LandbasedWind_Class3_Moderate,CASO,Wind,0.000465627,.,752.993
CASO_landbasedwind_class3_moderate_15,2030,LandbasedWind_Class3_Moderate,CASO,Wind,2.62253e-05,.,78.5506
CASO_landbasedwind_class3_moderate_15,2040,LandbasedWind_Class3_Moderate,CASO,Wind,5.12627e-08,.,0.134156
CASO_landbasedwind_class3_moderate_15,2050,LandbasedWind_Class3_Moderate,CASO,Wind,2.12185e-05,.,52.1685
CASO_landbasedwind_class3_moderate_16,2030,LandbasedWind_Class3_Moderate,CASO,Wind,1.68174e-05,.,38.7253
CASO_landbasedwind_class3_moderate_16,2040,LandbasedWind_Class3_Moderate,CASO,Wind,3.62575e-05,.,69.7779
CASO_landbasedwind_class3_moderate_16,2050,LandbasedWind_Class3_Moderate,CASO,Wind,0.000115657,.,204.262
CASO_landbasedwind_class3_moderate_17,2030,LandbasedWind_Class3_Moderate,CASO,Wind,2.1193e-05,.,54.9064
CASO_landbasedwind_class3_moderate_17,2040,LandbasedWind_Class3_Moderate,CASO,Wind,3.32017e-05,.,73.4617
CASO_landbasedwind_class3_moderate_17,2050,LandbasedWind_Class3_Moderate,CASO,Wind,0.00015917,.,326.967
CASO_landbasedwind_class3_moderate_18,2030,LandbasedWind_Class3_Moderate,CASO,Wind,1.36141e-05,.,31.0873
CASO_landbasedwind_class3_moderate_18,2040,LandbasedWind_Class3_Moderate,CASO,Wind,2.29149e-05,.,43.6593
CASO_landbasedwind_class3_moderate_18,2050,LandbasedWind_Class3_Moderate,CASO,Wind,6.48697e-05,.,113.32
CASO_landbasedwind_class3_moderate_19,2030,LandbasedWind_Class3_Moderate,CASO,Wind,1.23035e-05,.,24.4972
CASO_landbasedwind_class3_moderate_19,2040,LandbasedWind_Class3_Moderate,CASO,Wind,1.63012e-05,.,26.2922
CASO_landbasedwind_class3_moderate_19,2050,LandbasedWind_Class3_Moderate,CASO,Wind,5.85735e-05,.,85.1951
CASO_landbasedwind_class3_moderate_20,2030,LandbasedWind_Class3_Moderate,CASO,Wind,1.53856e-05,.,35.0651
CASO_landbasedwind_class3_moderate_20,2040,LandbasedWind_Class3_Moderate,CASO,Wind,3.03838e-05,.,57.7567
CASO_landbasedwind_class3_moderate_20,2050,LandbasedWind_Class3_Moderate,CASO,Wind,9.58215e-05,.,166.97
CASO_landbasedwind_class3_moderate_21,2030,LandbasedWind_Class3_Moderate,CASO,Wind,1.69236e-05,.,44.7408
CASO_landbasedwind_class3_moderate_21,2040,LandbasedWind_Class3_Moderate,CASO,Wind,2.32138e-05,.,52.591
CASO_landbasedwind_class3_moderate_21,2050,LandbasedWind_Class3_Moderate,CASO,Wind,8.1336e-05,.,171.384
CASO_landbasedwind_class3_moderate_22,2030,LandbasedWind_Class3_Moderate,CASO,Wind,4.37617e-06,.,10.3833
CASO_landbasedwind_class3_moderate_22,2040,LandbasedWind_Class3_Moderate,CASO,Wind,3.88907e-06,.,7.75681
CASO_landbasedwind_class3_moderate_22,2050,LandbasedWind_Class3_Moderate,CASO,Wind,7.88665e-06,.,14.4808
CASO_landbasedwind_class3_moderate_23,2030,LandbasedWind_Class3_Moderate,CASO,Wind,1.36744e-05,.,29.3088
CASO_landbasedwind_class3_moderate_23,2040,LandbasedWind_Class3_Moderate,CASO,Wind,2.0047e-05,.,35.386
CASO_landbasedwind_class3_moderate_23,2050,LandbasedWind_Class3_Moderate,CASO,Wind,5.71849e-05,.,91.8822
CASO_utilitypv_class1_moderate_0,2030,UtilityPV_Class1_Moderate,CASO,Solar,9564.55,.,1.00838e+10
CASO_utilitypv_class1_moderate_0,2040,UtilityPV_Class1_Moderate,CASO,Solar,0.000151007,.,127.798
CASO_utilitypv_class1_moderate_0,2050,UtilityPV_Class1_Moderate,CASO,Solar,4.63628e-07,.,0.359366
CASO_utilitypv_class1_moderate_1,2030,UtilityPV_Class1_Moderate,CASO,Solar,7.58315e-05,.,86.3076
CASO_utilitypv_class1_moderate_1,2040,UtilityPV_Class1_Moderate,CASO,Solar,10484.1,.,9.75198e+09
CASO_utilitypv_class1_moderate_1,2050,UtilityPV_Class1_Moderate,CASO,Solar,1.33719e-06,.,1.14861
CASO_utilitypv_class1_moderate_2,2030,UtilityPV_Class1_Moderate,CASO,Solar,4.5001e-05,.,53.4171
CASO_utilitypv_class1_moderate_2,2040,UtilityPV_Class1_Moderate,CASO,Solar,7262.93,.,7.11067e+09
CASO_utilitypv_class1_moderate_2,2050,UtilityPV_Class1_Moderate,CASO,Solar,5.17007e-07,.,0.469363
CASO_utilitypv_class1_moderate_3,2030,UtilityPV_Class1_Moderate,CASO,Solar,2.88082e-05,.,36.108
CASO_utilitypv_class1_moderate_3,2040,UtilityPV_Class1_Moderate,CASO,Solar,72.0693,.,7.53419e+07
CASO_utilitypv_class1_moderate_3,2050,UtilityPV_Class1_Moderate,CASO,Solar,12650.9,.,1.23248e+10
CASO_utilitypv_class1_moderate_4,2030,UtilityPV_Class1_Moderate,CASO,Solar,1.97819e-05,.,26.2348
CASO_utilitypv_class1_moderate_4,2040,UtilityPV_Class1_Moderate,CASO,Solar,4.26106e-05,.,47.648
CASO_utilitypv_class1_moderate_4,2050,UtilityPV_Class1_Moderate,CASO,Solar,0.000713058,.,746.594
CASO_utilitypv_class1_moderate_5,2030,UtilityPV_Class1_Moderate,CASO,Solar,2.71656e-05,.,36.6008
CASO_utilitypv_class1_moderate_5,2040,UtilityPV_Class1_Moderate,CASO,Solar,8.40199e-05,.,95.727
CASO_utilitypv_class1_moderate_5,2050,UtilityPV_Class1_Moderate,CASO,Solar,4770.01,.,5.09508e+09
CASO_utilitypv_class1_moderate_6,2030,UtilityPV_Class1_Moderate,CASO,Solar,1.48372e-05,.,20.6293
CASO_utilitypv_class1_moderate_6,2040,UtilityPV_Class1_Moderate,CASO,Solar,1.81333e-05,.,21.4408
CASO_utilitypv_class1_moderate_6,2050,UtilityPV_Class1_Moderate,CASO,Solar,8.55159e-05,.,95.0261
CASO_utilitypv_class1_moderate_7,2030,UtilityPV_Class1_Moderate,CASO,Solar,2.14552e-05,.,31.6152
CASO_utilitypv_class1_moderate_7,2040,UtilityPV_Class1_Moderate,CASO,Solar,3.63966e-05,.,46.0619
CASO_utilitypv_class1_moderate_7,2050,UtilityPV_Class1_Moderate,CASO,Solar,0.000186491,.,222.738
CASO_utilitypv_class1_moderate_8,2030,UtilityPV_Class1_Moderate,CASO,Solar,1.37645e-05,.,19.8937
CASO_utilitypv_class1_moderate_8,2040,UtilityPV_Class1_Moderate,CASO,Solar,1.42591e-05,.,17.643
CASO_utilitypv_class1_moderate_8,2050,UtilityPV_Class1_Moderate,CASO,Solar,5.64195e-05,.,65.7919
CASO_utilitypv_class1_moderate_9,2030,UtilityPV_Class1_Moderate,CASO,Solar,2.09437e-05,.,34.1628
CASO_utilitypv_class1_moderate_9,2040,UtilityPV_Class1_Moderate,CASO,Solar,2.10946e-05,.,30.0216
CASO_utilitypv_class1_moderate_9,2050,UtilityPV_Class1_Moderate,CASO,Solar,8.36675e-05,.,113.118
CASO_offshorewind_class12_moderate_floating_1_1,2030,OffShoreWind_Class12_Moderate_floating_1,CASO,Wind,4.23082e-06,.,26.0387
CASO_offshorewind_class12_moderate_floating_1_1,2040,OffShoreWind_Class12_Moderate_floating_1,CASO,Wind,2.34208e-06,.,13.3421
CASO_offshorewind_class12_moderate_floating_1_1,2050,OffShoreWind_Class12_Moderate_floating_1,CASO,Wind,6.01024e-06,.,32.5233
CASO_offshorewind_class12_moderate_floating_1_2,2030,OffShoreWind_Class12_Moderate_floating_1,CASO,Wind,4.42949e-06,.,27.5754
CASO_offshorewind_class12_moderate_floating_1_2,2040,OffShoreWind_Class12_Moderate_floating_1,CASO,Wind,2.13592e-06,.,12.3191
CASO_offshorewind_class12_moderate_floating_1_2,2050,OffShoreWind_Class12_Moderate_floating_1,CASO,Wind,6.17335e-06,.,33.8436
CASO_offshorewind_class12_moderate_floating_1_3,2030,OffShoreWind_Class12_Moderate_floating_1,CASO,Wind,4.64184e-06,.,29.2157
CASO_offshorewind_class12_moderate_floating_1_3,2040,OffShoreWind_Class12_Moderate_floating_1,CASO,Wind,1.97441e-06,.,11.523
CASO_offshorewind_class12_moderate_floating_1_3,2050,OffShoreWind_Class12_Moderate_floating_1,CASO,Wind,6.20621e-06,.,34.4493
CASO_offshorewind_class3_moderate_fixed_0_1,2030,OffShoreWind_Class3_Moderate_fixed_0,CASO,Wind,4.39526e-06,.,19.7313
CASO_offshorewind_class3_moderate_fixed_0_1,2040,OffShoreWind_Class3_Moderate_fixed_0,CASO,Wind,1.08146e-06,.,4.52862
CASO_offshorewind_class3_moderate_fixed_0_1,2050,OffShoreWind_Class3_Moderate_fixed_0,CASO,Wind,5.40415e-06,.,21.6161
CASO_offshorewind_class12_moderate_floating_0_1,2030,OffShoreWind_Class12_Moderate_floating_0,CASO,Wind,1.24543e-06,.,7.40896
CASO_offshorewind_class12_moderate_floating_0_1,2040,OffShoreWind_Class12_Moderate_floating_0,CASO,Wind,1.09291e-06,.,6.00129
CASO_offshorewind_class12_moderate_floating_0_1,2050,OffShoreWind_Class12_Moderate_floating_0,CASO,Wind,3.02729e-06,.,15.7592
CASO_offshorewind_class12_moderate_floating_0_2,2030,OffShoreWind_Class12_Moderate_floating_0,CASO,Wind,1.27665e-06,.,7.78382
CASO_offshorewind_class12_moderate_floating_0_2,2040,OffShoreWind_Class12_Moderate_floating_0,CASO,Wind,8.36531e-07,.,4.7174
CASO_offshorewind_class12_moderate_floating_0_2,2050,OffShoreWind_Class12_Moderate_floating_0,CASO,Wind,2.56346e-06,.,13.7244
CASO_offshorewind_class12_moderate_floating_0_3,2030,OffShoreWind_Class12_Moderate_floating_0,CASO,Wind,1.47653e-06,.,9.20487
CASO_offshorewind_class12_moderate_floating_0_3,2040,OffShoreWind_Class12_Moderate_floating_0,CASO,Wind,1.18239e-06,.,6.82982
CASO_offshorewind_class12_moderate_floating_0_3,2050,OffShoreWind_Class12_Moderate_floating_0,CASO,Wind,4.51098e-06,.,24.7693
FRCC_naturalgas_ccccsavgcf_conservative_0,2030,NaturalGas_CCCCSAvgCF_Conservative,FRCC,Naturalgas,15944.4,.,3.78564e+10
FRCC_naturalgas_ccccsavgcf_conservative_0,2040,NaturalGas_CCCCSAvgCF_Conservative,FRCC,Naturalgas,3006.54,.,6.62504e+09
FRCC_naturalgas_ccccsavgcf_conservative_0,2050,NaturalGas_CCCCSAvgCF_Conservative,FRCC,Naturalgas,1425.73,.,2.89193e+09
FRCC_naturalgas_ccavgcf_moderate_0,2030,NaturalGas_CCAvgCF_Moderate,FRCC,Naturalgas,5.55544e-06,.,5.0673
FRCC_naturalgas_ccavgcf_moderate_0,2040,NaturalGas_CCAvgCF_Moderate,FRCC,Naturalgas,5.52712e-07,.,0.482049
FRCC_naturalgas_ccavgcf_moderate_0,2050,NaturalGas_CCAvgCF_Moderate,FRCC,Naturalgas,3.65117e-06,.,3.05756
FRCC_naturalgas_ctavgcf_moderate_0,2030,NaturalGas_CTAvgCF_Moderate,FRCC,Naturalgas,2.8525e-06,.,2.26819
FRCC_naturalgas_ctavgcf_moderate_0,2040,NaturalGas_CTAvgCF_Moderate,FRCC,Naturalgas,8.61427e-07,.,0.643381
FRCC_naturalgas_ctavgcf_moderate_0,2050,NaturalGas_CTAvgCF_Moderate,FRCC,Naturalgas,2.64025e-06,.,1.874
FRCC_battery_moderate_0,2030,Battery_*_Moderate,FRCC,Electricity,8.86054e-05,0.000347792,91.7187
FRCC_battery_moderate_0,2040,Battery_*_Moderate,FRCC,Electricity,10048.1,52128.9,1.01386e+10
FRCC_battery_moderate_0,2050,Battery_*_Moderate,FRCC,Electricity,21239.4,117796,1.95232e+10
FRCC_nuclear_nuclear_moderate_0,2030,Nuclear_Nuclear_Moderate,FRCC,Uranium,3.6135e-06,.,25.5132
FRCC_nuclear_nuclear_moderate_0,2040,Nuclear_Nuclear_Moderate,FRCC,Uranium,1.30309e-06,.,8.76658
FRCC_nuclear_nuclear_moderate_0,2050,Nuclear_Nuclear_Moderate,FRCC,Uranium,5.65287e-06,.,35.456
FRCC_hydrogen_ctavgcf_moderate_0,2030,Hydrogen_CTAvgCF_Moderate,FRCC,Hydrogen,2.5748e-06,.,2.24038
FRCC_hydrogen_ctavgcf_moderate_0,2040,Hydrogen_CTAvgCF_Moderate,FRCC,Hydrogen,8.6408e-07,.,0.705963
FRCC_hydrogen_ctavgcf_moderate_0,2050,Hydrogen_CTAvgCF_Moderate,FRCC,Hydrogen,2.45594e-06,.,1.9063
FRCC_hydrogen_ccavgcf_moderate_0,2030,Hydrogen_CCAvgCF_Moderate,FRCC,Hydrogen,2.76098e-06,.,2.75764
FRCC_hydrogen_ccavgcf_moderate_0,2040,Hydrogen_CCAvgCF_Moderate,FRCC,Hydrogen,1.19617e-06,.,1.14212
FRCC_hydrogen_ccavgcf_moderate_0,2050,Hydrogen_CCAvgCF_Moderate,FRCC,Hydrogen,2.55654e-06,.,2.34333
FRCC_landbasedwind_class3_moderate_0,2030,LandbasedWind_Class3_Moderate,FRCC,Wind,2913.47,.,3.67293e+09
FRCC_landbasedwind_class3_moderate_0,2040,LandbasedWind_Class3_Moderate,FRCC,Wind,3.80738e-07,.,0.392828
FRCC_landbasedwind_class3_moderate_0,2050,LandbasedWind_Class3_Moderate,FRCC,Wind,2.82553e-07,.,0.264434
FRCC_landbasedwind_class3_moderate_1,2030,LandbasedWind_Class3_Moderate,FRCC,Wind,0.000180492,.,245.79
FRCC_landbasedwind_class3_moderate_1,2040,LandbasedWind_Class3_Moderate,FRCC,Wind,886.68,.,1.00448e+09
FRCC_landbasedwind_class3_moderate_1,2050,LandbasedWind_Class3_Moderate,FRCC,Wind,6.89405e-08,.,0.0714899
FRCC_landbasedwind_class3_moderate_2,2030,LandbasedWind_Class3_Moderate,FRCC,Wind,176.648,.,2.82736e+08
FRCC_landbasedwind_class3_moderate_2,2040,LandbasedWind_Class3_Moderate,FRCC,Wind,7.7741e-08,.,0.106633
FRCC_landbasedwind_class3_moderate_2,2050,LandbasedWind_Class3_Moderate,FRCC,Wind,6.07336e-08,.,0.0774818
FRCC_landbasedwind_class3_moderate_3,2030,LandbasedWind_Class3_Moderate,FRCC,Wind,8.49755e-05,.,113.253
